,Mode,,Frequency,,Isotopologue
MODE,141,FREQUENCY=,1443.52258,(CM**-1),QHHDH
MODE,142,FREQUENCY=,1471.21324,(CM**-1),QHHDH
MODE,143,FREQUENCY=,1476.13298,(CM**-1),QHHDH
MODE,144,FREQUENCY=,1477.43241,(CM**-1),QHHDH
MODE,145,FREQUENCY=,1478.68107,(CM**-1),QHHDH
MODE,146,FREQUENCY=,1479.97123,(CM**-1),QHHDH
MODE,147,FREQUENCY=,1482.2601,(CM**-1),QHHDH
MODE,148,FREQUENCY=,1483.31539,(CM**-1),QHHDH
MODE,149,FREQUENCY=,1487.57755,(CM**-1),QHHDH
MODE,150,FREQUENCY=,1488.63632,(CM**-1),QHHDH
MODE,151,FREQUENCY=,1489.47082,(CM**-1),QHHDH
MODE,152,FREQUENCY=,1490.00411,(CM**-1),QHHDH
MODE,153,FREQUENCY=,1491.25208,(CM**-1),QHHDH
MODE,154,FREQUENCY=,1503.95392,(CM**-1),QHHDH
MODE,155,FREQUENCY=,1511.66207,(CM**-1),QHHDH
MODE,156,FREQUENCY=,1512.37522,(CM**-1),QHHDH
MODE,157,FREQUENCY=,1542.07096,(CM**-1),QHHDH
MODE,158,FREQUENCY=,1543.23631,(CM**-1),QHHDH
MODE,159,FREQUENCY=,1594.22836,(CM**-1),QHHDH
MODE,160,FREQUENCY=,1616.2046,(CM**-1),QHHDH
MODE,161,FREQUENCY=,1617.40978,(CM**-1),QHHDH
MODE,162,FREQUENCY=,1623.82013,(CM**-1),QHHDH
MODE,163,FREQUENCY=,1650.176,(CM**-1),QHHDH
MODE,164,FREQUENCY=,1720.78972,(CM**-1),QHHDH
MODE,165,FREQUENCY=,1724.6658,(CM**-1),QHHDH
MODE,166,FREQUENCY=,2303.85304,(CM**-1),QHHDH
MODE,167,FREQUENCY=,3056.12719,(CM**-1),QHHDH
MODE,168,FREQUENCY=,3060.0521,(CM**-1),QHHDH
MODE,169,FREQUENCY=,3060.41279,(CM**-1),QHHDH
MODE,170,FREQUENCY=,3064.3963,(CM**-1),QHHDH
MODE,171,FREQUENCY=,3064.6343,(CM**-1),QHHDH
MODE,172,FREQUENCY=,3065.70428,(CM**-1),QHHDH
MODE,173,FREQUENCY=,3128.05927,(CM**-1),QHHDH
MODE,174,FREQUENCY=,3130.8148,(CM**-1),QHHDH
MODE,175,FREQUENCY=,3134.72234,(CM**-1),QHHDH
MODE,176,FREQUENCY=,3136.61958,(CM**-1),QHHDH
MODE,177,FREQUENCY=,3140.43416,(CM**-1),QHHDH
MODE,178,FREQUENCY=,3140.88361,(CM**-1),QHHDH
MODE,179,FREQUENCY=,3142.27309,(CM**-1),QHHDH
MODE,180,FREQUENCY=,3148.08923,(CM**-1),QHHDH
MODE,181,FREQUENCY=,3158.90707,(CM**-1),QHHDH
MODE,182,FREQUENCY=,3169.73825,(CM**-1),QHHDH
MODE,183,FREQUENCY=,3175.31036,(CM**-1),QHHDH
MODE,184,FREQUENCY=,3175.44834,(CM**-1),QHHDH
MODE,185,FREQUENCY=,3178.80361,(CM**-1),QHHDH
MODE,186,FREQUENCY=,3212.69559,(CM**-1),QHHDH
MODE,187,FREQUENCY=,3240.86266,(CM**-1),QHHDH
MODE,188,FREQUENCY=,3269.76284,(CM**-1),QHHDH
MODE,189,FREQUENCY=,3293.22419,(CM**-1),QHHDH
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QHHDH
MODE,191,FREQUENCY=,3297.09496,(CM**-1),QHHDH
MODE,192,FREQUENCY=,3387.45029,(CM**-1),QHHDH
MODE,193,FREQUENCY=,3661.31527,(CM**-1),QHHDH
MODE,194,FREQUENCY=,3664.94756,(CM**-1),QHHDH
MODE,195,FREQUENCY=,3753.18526,(CM**-1),QHHDH
,,,,,
,,,,,
13-1-1-2-2,,,,,
MODE,1,FREQUENCY=,-902.38513,(CM**-1),QHHDD
MODE,8,FREQUENCY=,21.29128,(CM**-1),QHHDD
MODE,9,FREQUENCY=,22.29282,(CM**-1),QHHDD
MODE,10,FREQUENCY=,25.45092,(CM**-1),QHHDD
MODE,11,FREQUENCY=,26.9818,(CM**-1),QHHDD
MODE,12,FREQUENCY=,28.32291,(CM**-1),QHHDD
MODE,13,FREQUENCY=,32.01615,(CM**-1),QHHDD
MODE,14,FREQUENCY=,36.87305,(CM**-1),QHHDD
MODE,15,FREQUENCY=,42.02381,(CM**-1),QHHDD
MODE,16,FREQUENCY=,45.20085,(CM**-1),QHHDD
MODE,17,FREQUENCY=,49.66169,(CM**-1),QHHDD
MODE,18,FREQUENCY=,52.58176,(CM**-1),QHHDD
MODE,19,FREQUENCY=,53.78969,(CM**-1),QHHDD
MODE,20,FREQUENCY=,56.87726,(CM**-1),QHHDD
MODE,21,FREQUENCY=,60.85344,(CM**-1),QHHDD
MODE,22,FREQUENCY=,63.11936,(CM**-1),QHHDD
MODE,23,FREQUENCY=,69.49434,(CM**-1),QHHDD
MODE,24,FREQUENCY=,76.44584,(CM**-1),QHHDD
MODE,25,FREQUENCY=,81.77181,(CM**-1),QHHDD
MODE,26,FREQUENCY=,84.3474,(CM**-1),QHHDD
MODE,27,FREQUENCY=,89.31928,(CM**-1),QHHDD
MODE,28,FREQUENCY=,99.02469,(CM**-1),QHHDD
MODE,29,FREQUENCY=,109.75326,(CM**-1),QHHDD
MODE,30,FREQUENCY=,110.51276,(CM**-1),QHHDD
MODE,31,FREQUENCY=,115.6016,(CM**-1),QHHDD
MODE,32,FREQUENCY=,124.7297,(CM**-1),QHHDD
MODE,33,FREQUENCY=,128.02298,(CM**-1),QHHDD
MODE,34,FREQUENCY=,134.71138,(CM**-1),QHHDD
MODE,35,FREQUENCY=,138.43012,(CM**-1),QHHDD
MODE,36,FREQUENCY=,140.50168,(CM**-1),QHHDD
MODE,37,FREQUENCY=,141.78239,(CM**-1),QHHDD
MODE,38,FREQUENCY=,147.40758,(CM**-1),QHHDD
MODE,39,FREQUENCY=,155.49474,(CM**-1),QHHDD
MODE,40,FREQUENCY=,156.69331,(CM**-1),QHHDD
MODE,41,FREQUENCY=,163.09816,(CM**-1),QHHDD
MODE,42,FREQUENCY=,166.90174,(CM**-1),QHHDD
MODE,43,FREQUENCY=,170.51453,(CM**-1),QHHDD
MODE,44,FREQUENCY=,172.31737,(CM**-1),QHHDD
MODE,45,FREQUENCY=,178.12516,(CM**-1),QHHDD
MODE,46,FREQUENCY=,189.54951,(CM**-1),QHHDD
MODE,47,FREQUENCY=,196.10387,(CM**-1),QHHDD
MODE,48,FREQUENCY=,206.16545,(CM**-1),QHHDD
MODE,49,FREQUENCY=,212.74265,(CM**-1),QHHDD
MODE,50,FREQUENCY=,217.95882,(CM**-1),QHHDD
MODE,51,FREQUENCY=,234.48035,(CM**-1),QHHDD
MODE,52,FREQUENCY=,243.39713,(CM**-1),QHHDD
MODE,53,FREQUENCY=,275.55405,(CM**-1),QHHDD
MODE,54,FREQUENCY=,277.71024,(CM**-1),QHHDD
MODE,55,FREQUENCY=,282.63408,(CM**-1),QHHDD
MODE,56,FREQUENCY=,294.6907,(CM**-1),QHHDD
MODE,57,FREQUENCY=,311.73167,(CM**-1),QHHDD
MODE,58,FREQUENCY=,318.28079,(CM**-1),QHHDD
MODE,59,FREQUENCY=,320.65352,(CM**-1),QHHDD
MODE,60,FREQUENCY=,343.49952,(CM**-1),QHHDD
MODE,61,FREQUENCY=,352.01138,(CM**-1),QHHDD
MODE,62,FREQUENCY=,361.49776,(CM**-1),QHHDD
MODE,63,FREQUENCY=,362.83382,(CM**-1),QHHDD
MODE,64,FREQUENCY=,373.12944,(CM**-1),QHHDD
MODE,65,FREQUENCY=,379.81389,(CM**-1),QHHDD
MODE,66,FREQUENCY=,418.68536,(CM**-1),QHHDD
MODE,67,FREQUENCY=,456.24734,(CM**-1),QHHDD
MODE,68,FREQUENCY=,486.49362,(CM**-1),QHHDD
MODE,69,FREQUENCY=,517.92437,(CM**-1),QHHDD
MODE,70,FREQUENCY=,528.67113,(CM**-1),QHHDD
MODE,71,FREQUENCY=,531.56451,(CM**-1),QHHDD
MODE,72,FREQUENCY=,539.9871,(CM**-1),QHHDD
MODE,73,FREQUENCY=,556.38487,(CM**-1),QHHDD
MODE,74,FREQUENCY=,576.2754,(CM**-1),QHHDD
MODE,75,FREQUENCY=,589.88981,(CM**-1),QHHDD
MODE,76,FREQUENCY=,597.43272,(CM**-1),QHHDD
MODE,77,FREQUENCY=,609.65066,(CM**-1),QHHDD
MODE,78,FREQUENCY=,612.87696,(CM**-1),QHHDD
MODE,79,FREQUENCY=,615.3957,(CM**-1),QHHDD
MODE,80,FREQUENCY=,629.74129,(CM**-1),QHHDD
MODE,81,FREQUENCY=,633.35738,(CM**-1),QHHDD
MODE,82,FREQUENCY=,644.35831,(CM**-1),QHHDD
MODE,83,FREQUENCY=,647.85781,(CM**-1),QHHDD
MODE,84,FREQUENCY=,662.02614,(CM**-1),QHHDD
MODE,85,FREQUENCY=,663.20551,(CM**-1),QHHDD
MODE,86,FREQUENCY=,664.05735,(CM**-1),QHHDD
MODE,87,FREQUENCY=,677.17582,(CM**-1),QHHDD
MODE,88,FREQUENCY=,680.97274,(CM**-1),QHHDD
MODE,89,FREQUENCY=,683.78695,(CM**-1),QHHDD
MODE,90,FREQUENCY=,716.07486,(CM**-1),QHHDD
MODE,91,FREQUENCY=,728.59983,(CM**-1),QHHDD
MODE,92,FREQUENCY=,735.78659,(CM**-1),QHHDD
MODE,93,FREQUENCY=,803.39714,(CM**-1),QHHDD
MODE,94,FREQUENCY=,836.46515,(CM**-1),QHHDD
MODE,95,FREQUENCY=,880.46458,(CM**-1),QHHDD
MODE,96,FREQUENCY=,896.90582,(CM**-1),QHHDD
MODE,97,FREQUENCY=,922.52156,(CM**-1),QHHDD
MODE,98,FREQUENCY=,938.29315,(CM**-1),QHHDD
MODE,99,FREQUENCY=,939.39367,(CM**-1),QHHDD
MODE,100,FREQUENCY=,943.44879,(CM**-1),QHHDD
MODE,101,FREQUENCY=,944.24279,(CM**-1),QHHDD
MODE,102,FREQUENCY=,954.5833,(CM**-1),QHHDD
MODE,103,FREQUENCY=,959.96429,(CM**-1),QHHDD
MODE,104,FREQUENCY=,998.65112,(CM**-1),QHHDD
MODE,105,FREQUENCY=,1010.03322,(CM**-1),QHHDD
MODE,106,FREQUENCY=,1011.42785,(CM**-1),QHHDD
MODE,107,FREQUENCY=,1014.7259,(CM**-1),QHHDD
MODE,108,FREQUENCY=,1017.15889,(CM**-1),QHHDD
MODE,109,FREQUENCY=,1024.64182,(CM**-1),QHHDD
MODE,110,FREQUENCY=,1026.51471,(CM**-1),QHHDD
MODE,111,FREQUENCY=,1037.11004,(CM**-1),QHHDD
MODE,112,FREQUENCY=,1043.0831,(CM**-1),QHHDD
MODE,113,FREQUENCY=,1058.64934,(CM**-1),QHHDD
MODE,114,FREQUENCY=,1065.43457,(CM**-1),QHHDD
MODE,115,FREQUENCY=,1068.06756,(CM**-1),QHHDD
MODE,116,FREQUENCY=,1070.35462,(CM**-1),QHHDD
MODE,117,FREQUENCY=,1071.13435,(CM**-1),QHHDD
MODE,118,FREQUENCY=,1072.67149,(CM**-1),QHHDD
MODE,119,FREQUENCY=,1092.74236,(CM**-1),QHHDD
MODE,120,FREQUENCY=,1095.65068,(CM**-1),QHHDD
MODE,121,FREQUENCY=,1132.61397,(CM**-1),QHHDD
MODE,122,FREQUENCY=,1154.15007,(CM**-1),QHHDD
MODE,123,FREQUENCY=,1169.76609,(CM**-1),QHHDD
MODE,124,FREQUENCY=,1183.13943,(CM**-1),QHHDD
MODE,125,FREQUENCY=,1216.52044,(CM**-1),QHHDD
MODE,126,FREQUENCY=,1257.26368,(CM**-1),QHHDD
MODE,127,FREQUENCY=,1260.6234,(CM**-1),QHHDD
MODE,128,FREQUENCY=,1298.49524,(CM**-1),QHHDD
MODE,129,FREQUENCY=,1299.49491,(CM**-1),QHHDD
MODE,130,FREQUENCY=,1315.01936,(CM**-1),QHHDD
MODE,131,FREQUENCY=,1348.77446,(CM**-1),QHHDD
MODE,132,FREQUENCY=,1350.46305,(CM**-1),QHHDD
MODE,133,FREQUENCY=,1370.03579,(CM**-1),QHHDD
MODE,134,FREQUENCY=,1381.29325,(CM**-1),QHHDD
MODE,135,FREQUENCY=,1389.54722,(CM**-1),QHHDD
MODE,136,FREQUENCY=,1399.9392,(CM**-1),QHHDD
MODE,137,FREQUENCY=,1425.6374,(CM**-1),QHHDD
MODE,138,FREQUENCY=,1428.46381,(CM**-1),QHHDD
MODE,139,FREQUENCY=,1429.99093,(CM**-1),QHHDD
MODE,140,FREQUENCY=,1433.45166,(CM**-1),QHHDD
MODE,141,FREQUENCY=,1443.50548,(CM**-1),QHHDD
MODE,142,FREQUENCY=,1471.19365,(CM**-1),QHHDD
MODE,143,FREQUENCY=,1476.13259,(CM**-1),QHHDD
MODE,144,FREQUENCY=,1477.43045,(CM**-1),QHHDD
MODE,145,FREQUENCY=,1478.68105,(CM**-1),QHHDD
MODE,146,FREQUENCY=,1479.96541,(CM**-1),QHHDD
MODE,147,FREQUENCY=,1482.24528,(CM**-1),QHHDD
MODE,148,FREQUENCY=,1483.31308,(CM**-1),QHHDD
MODE,149,FREQUENCY=,1487.57721,(CM**-1),QHHDD
MODE,150,FREQUENCY=,1488.636,(CM**-1),QHHDD
MODE,151,FREQUENCY=,1489.46642,(CM**-1),QHHDD
MODE,152,FREQUENCY=,1490.00316,(CM**-1),QHHDD
MODE,153,FREQUENCY=,1491.2515,(CM**-1),QHHDD
MODE,154,FREQUENCY=,1503.9418,(CM**-1),QHHDD
MODE,155,FREQUENCY=,1511.65825,(CM**-1),QHHDD
MODE,156,FREQUENCY=,1512.37322,(CM**-1),QHHDD
MODE,157,FREQUENCY=,1542.06205,(CM**-1),QHHDD
MODE,158,FREQUENCY=,1543.22946,(CM**-1),QHHDD
MODE,159,FREQUENCY=,1594.17949,(CM**-1),QHHDD
MODE,160,FREQUENCY=,1616.20005,(CM**-1),QHHDD
MODE,161,FREQUENCY=,1617.40912,(CM**-1),QHHDD
MODE,162,FREQUENCY=,1623.79013,(CM**-1),QHHDD
MODE,163,FREQUENCY=,1650.17198,(CM**-1),QHHDD
MODE,164,FREQUENCY=,1720.7732,(CM**-1),QHHDD
MODE,165,FREQUENCY=,1724.66434,(CM**-1),QHHDD
MODE,166,FREQUENCY=,2303.75163,(CM**-1),QHHDD
MODE,167,FREQUENCY=,3056.12695,(CM**-1),QHHDD
MODE,168,FREQUENCY=,3060.05208,(CM**-1),QHHDD
MODE,169,FREQUENCY=,3060.41272,(CM**-1),QHHDD
MODE,170,FREQUENCY=,3064.39626,(CM**-1),QHHDD
MODE,171,FREQUENCY=,3064.63425,(CM**-1),QHHDD
MODE,172,FREQUENCY=,3065.70424,(CM**-1),QHHDD
MODE,173,FREQUENCY=,3128.05511,(CM**-1),QHHDD
MODE,174,FREQUENCY=,3130.7014,(CM**-1),QHHDD
MODE,175,FREQUENCY=,3134.72234,(CM**-1),QHHDD
MODE,176,FREQUENCY=,3136.61955,(CM**-1),QHHDD
MODE,177,FREQUENCY=,3140.43407,(CM**-1),QHHDD
MODE,178,FREQUENCY=,3140.88361,(CM**-1),QHHDD
MODE,179,FREQUENCY=,3142.27306,(CM**-1),QHHDD
MODE,180,FREQUENCY=,3148.08921,(CM**-1),QHHDD
MODE,181,FREQUENCY=,3158.90706,(CM**-1),QHHDD
MODE,182,FREQUENCY=,3169.73802,(CM**-1),QHHDD
MODE,183,FREQUENCY=,3175.31035,(CM**-1),QHHDD
MODE,184,FREQUENCY=,3175.44831,(CM**-1),QHHDD
MODE,185,FREQUENCY=,3178.80358,(CM**-1),QHHDD
MODE,186,FREQUENCY=,3212.51272,(CM**-1),QHHDD
MODE,187,FREQUENCY=,3240.80216,(CM**-1),QHHDD
MODE,188,FREQUENCY=,3269.76196,(CM**-1),QHHDD
MODE,189,FREQUENCY=,3293.22406,(CM**-1),QHHDD
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QHHDD
MODE,191,FREQUENCY=,3297.09455,(CM**-1),QHHDD
MODE,192,FREQUENCY=,3387.44667,(CM**-1),QHHDD
MODE,193,FREQUENCY=,3661.31517,(CM**-1),QHHDD
MODE,194,FREQUENCY=,3664.94753,(CM**-1),QHHDD
MODE,195,FREQUENCY=,3753.1852,(CM**-1),QHHDD
,,,,,
,,,,,
13-1-2-1-1,,,,,
MODE,1,FREQUENCY=,-1182.68626,(CM**-1),QHDHH
MODE,8,FREQUENCY=,21.29756,(CM**-1),QHDHH
MODE,9,FREQUENCY=,22.61851,(CM**-1),QHDHH
MODE,10,FREQUENCY=,25.46238,(CM**-1),QHDHH
MODE,11,FREQUENCY=,27.10342,(CM**-1),QHDHH
MODE,12,FREQUENCY=,28.31536,(CM**-1),QHDHH
MODE,13,FREQUENCY=,32.06265,(CM**-1),QHDHH
MODE,14,FREQUENCY=,36.73066,(CM**-1),QHDHH
MODE,15,FREQUENCY=,42.04895,(CM**-1),QHDHH
MODE,16,FREQUENCY=,45.19297,(CM**-1),QHDHH
MODE,17,FREQUENCY=,49.3355,(CM**-1),QHDHH
MODE,18,FREQUENCY=,50.75851,(CM**-1),QHDHH
MODE,19,FREQUENCY=,53.22995,(CM**-1),QHDHH
MODE,20,FREQUENCY=,58.27836,(CM**-1),QHDHH
MODE,21,FREQUENCY=,62.41943,(CM**-1),QHDHH
MODE,22,FREQUENCY=,62.54985,(CM**-1),QHDHH
MODE,23,FREQUENCY=,69.36374,(CM**-1),QHDHH
MODE,24,FREQUENCY=,76.51163,(CM**-1),QHDHH
MODE,25,FREQUENCY=,82.09173,(CM**-1),QHDHH
MODE,26,FREQUENCY=,84.44277,(CM**-1),QHDHH
MODE,27,FREQUENCY=,89.53214,(CM**-1),QHDHH
MODE,28,FREQUENCY=,99.07715,(CM**-1),QHDHH
MODE,29,FREQUENCY=,109.77447,(CM**-1),QHDHH
MODE,30,FREQUENCY=,110.51696,(CM**-1),QHDHH
MODE,31,FREQUENCY=,115.60305,(CM**-1),QHDHH
MODE,32,FREQUENCY=,124.72302,(CM**-1),QHDHH
MODE,33,FREQUENCY=,128.0446,(CM**-1),QHDHH
MODE,34,FREQUENCY=,134.77215,(CM**-1),QHDHH
MODE,35,FREQUENCY=,138.48001,(CM**-1),QHDHH
MODE,36,FREQUENCY=,140.56559,(CM**-1),QHDHH
MODE,37,FREQUENCY=,141.8671,(CM**-1),QHDHH
MODE,38,FREQUENCY=,147.66224,(CM**-1),QHDHH
MODE,39,FREQUENCY=,155.57609,(CM**-1),QHDHH
MODE,40,FREQUENCY=,156.88204,(CM**-1),QHDHH
MODE,41,FREQUENCY=,163.09906,(CM**-1),QHDHH
MODE,42,FREQUENCY=,166.90807,(CM**-1),QHDHH
MODE,43,FREQUENCY=,170.53265,(CM**-1),QHDHH
MODE,44,FREQUENCY=,172.41086,(CM**-1),QHDHH
MODE,45,FREQUENCY=,178.52843,(CM**-1),QHDHH
MODE,46,FREQUENCY=,189.57011,(CM**-1),QHDHH
MODE,47,FREQUENCY=,196.40219,(CM**-1),QHDHH
MODE,48,FREQUENCY=,206.5029,(CM**-1),QHDHH
MODE,49,FREQUENCY=,212.8652,(CM**-1),QHDHH
MODE,50,FREQUENCY=,218.11951,(CM**-1),QHDHH
MODE,51,FREQUENCY=,234.95481,(CM**-1),QHDHH
MODE,52,FREQUENCY=,244.61555,(CM**-1),QHDHH
MODE,53,FREQUENCY=,275.90109,(CM**-1),QHDHH
MODE,54,FREQUENCY=,277.75589,(CM**-1),QHDHH
MODE,55,FREQUENCY=,282.75171,(CM**-1),QHDHH
MODE,56,FREQUENCY=,293.49958,(CM**-1),QHDHH
MODE,57,FREQUENCY=,318.01517,(CM**-1),QHDHH
MODE,58,FREQUENCY=,320.46827,(CM**-1),QHDHH
MODE,59,FREQUENCY=,329.27634,(CM**-1),QHDHH
MODE,60,FREQUENCY=,338.68788,(CM**-1),QHDHH
MODE,61,FREQUENCY=,356.08806,(CM**-1),QHDHH
MODE,62,FREQUENCY=,362.03243,(CM**-1),QHDHH
MODE,63,FREQUENCY=,369.18819,(CM**-1),QHDHH
MODE,64,FREQUENCY=,373.6645,(CM**-1),QHDHH
MODE,65,FREQUENCY=,394.10057,(CM**-1),QHDHH
MODE,66,FREQUENCY=,455.95838,(CM**-1),QHDHH
MODE,67,FREQUENCY=,469.1888,(CM**-1),QHDHH
MODE,68,FREQUENCY=,486.5431,(CM**-1),QHDHH
MODE,69,FREQUENCY=,518.05541,(CM**-1),QHDHH
MODE,70,FREQUENCY=,528.68978,(CM**-1),QHDHH
MODE,71,FREQUENCY=,531.66585,(CM**-1),QHDHH
MODE,72,FREQUENCY=,539.99159,(CM**-1),QHDHH
MODE,73,FREQUENCY=,556.39233,(CM**-1),QHDHH
MODE,74,FREQUENCY=,576.27767,(CM**-1),QHDHH
MODE,75,FREQUENCY=,589.93209,(CM**-1),QHDHH
MODE,76,FREQUENCY=,597.43394,(CM**-1),QHDHH
MODE,77,FREQUENCY=,609.64947,(CM**-1),QHDHH
MODE,78,FREQUENCY=,612.88044,(CM**-1),QHDHH
MODE,79,FREQUENCY=,615.38363,(CM**-1),QHDHH
MODE,80,FREQUENCY=,629.75324,(CM**-1),QHDHH
MODE,81,FREQUENCY=,633.35983,(CM**-1),QHDHH
MODE,82,FREQUENCY=,644.35866,(CM**-1),QHDHH
MODE,83,FREQUENCY=,647.85812,(CM**-1),QHDHH
MODE,84,FREQUENCY=,662.17308,(CM**-1),QHDHH
MODE,85,FREQUENCY=,663.22449,(CM**-1),QHDHH
MODE,86,FREQUENCY=,664.11109,(CM**-1),QHDHH
MODE,87,FREQUENCY=,677.18028,(CM**-1),QHDHH
MODE,88,FREQUENCY=,681.14624,(CM**-1),QHDHH
MODE,89,FREQUENCY=,683.85088,(CM**-1),QHDHH
MODE,90,FREQUENCY=,728.59884,(CM**-1),QHDHH
MODE,91,FREQUENCY=,735.7708,(CM**-1),QHDHH
MODE,92,FREQUENCY=,737.45681,(CM**-1),QHDHH
MODE,93,FREQUENCY=,803.58633,(CM**-1),QHDHH
MODE,94,FREQUENCY=,836.47162,(CM**-1),QHDHH
MODE,95,FREQUENCY=,880.46961,(CM**-1),QHDHH
MODE,96,FREQUENCY=,922.52134,(CM**-1),QHDHH
MODE,97,FREQUENCY=,938.29252,(CM**-1),QHDHH
MODE,98,FREQUENCY=,939.39358,(CM**-1),QHDHH
MODE,99,FREQUENCY=,943.48888,(CM**-1),QHDHH
MODE,100,FREQUENCY=,944.24435,(CM**-1),QHDHH
MODE,101,FREQUENCY=,954.65341,(CM**-1),QHDHH
MODE,102,FREQUENCY=,998.62998,(CM**-1),QHDHH
MODE,103,FREQUENCY=,1010.03852,(CM**-1),QHDHH
MODE,104,FREQUENCY=,1011.42275,(CM**-1),QHDHH
MODE,105,FREQUENCY=,1014.7271,(CM**-1),QHDHH
MODE,106,FREQUENCY=,1017.15732,(CM**-1),QHDHH
MODE,107,FREQUENCY=,1024.61761,(CM**-1),QHDHH
MODE,108,FREQUENCY=,1026.49391,(CM**-1),QHDHH
MODE,109,FREQUENCY=,1037.10708,(CM**-1),QHDHH
MODE,110,FREQUENCY=,1043.07511,(CM**-1),QHDHH
MODE,111,FREQUENCY=,1058.48899,(CM**-1),QHDHH
MODE,112,FREQUENCY=,1064.13894,(CM**-1),QHDHH
MODE,113,FREQUENCY=,1066.49522,(CM**-1),QHDHH
MODE,114,FREQUENCY=,1068.68573,(CM**-1),QHDHH
MODE,115,FREQUENCY=,1070.40724,(CM**-1),QHDHH
MODE,116,FREQUENCY=,1071.14606,(CM**-1),QHDHH
MODE,117,FREQUENCY=,1072.67257,(CM**-1),QHDHH
MODE,118,FREQUENCY=,1092.75201,(CM**-1),QHDHH
MODE,119,FREQUENCY=,1095.65387,(CM**-1),QHDHH
MODE,120,FREQUENCY=,1154.13724,(CM**-1),QHDHH
MODE,121,FREQUENCY=,1169.76243,(CM**-1),QHDHH
MODE,122,FREQUENCY=,1176.54197,(CM**-1),QHDHH
MODE,123,FREQUENCY=,1183.26186,(CM**-1),QHDHH
MODE,124,FREQUENCY=,1215.04445,(CM**-1),QHDHH
MODE,125,FREQUENCY=,1257.26556,(CM**-1),QHDHH
MODE,126,FREQUENCY=,1260.61757,(CM**-1),QHDHH
MODE,127,FREQUENCY=,1262.82382,(CM**-1),QHDHH
MODE,128,FREQUENCY=,1298.51425,(CM**-1),QHDHH
MODE,129,FREQUENCY=,1299.502,(CM**-1),QHDHH
MODE,130,FREQUENCY=,1315.4013,(CM**-1),QHDHH
MODE,131,FREQUENCY=,1348.77464,(CM**-1),QHDHH
MODE,132,FREQUENCY=,1350.46321,(CM**-1),QHDHH
MODE,133,FREQUENCY=,1370.05459,(CM**-1),QHDHH
MODE,134,FREQUENCY=,1381.30863,(CM**-1),QHDHH
MODE,135,FREQUENCY=,1389.57963,(CM**-1),QHDHH
MODE,136,FREQUENCY=,1399.94709,(CM**-1),QHDHH
MODE,137,FREQUENCY=,1419.99062,(CM**-1),QHDHH
MODE,138,FREQUENCY=,1428.46438,(CM**-1),QHDHH
MODE,139,FREQUENCY=,1430.00336,(CM**-1),QHDHH
MODE,140,FREQUENCY=,1433.45041,(CM**-1),QHDHH
MODE,141,FREQUENCY=,1443.51511,(CM**-1),QHDHH
MODE,142,FREQUENCY=,1471.235,(CM**-1),QHDHH
MODE,143,FREQUENCY=,1476.13296,(CM**-1),QHDHH
MODE,144,FREQUENCY=,1477.43289,(CM**-1),QHDHH
MODE,145,FREQUENCY=,1478.68105,(CM**-1),QHDHH
MODE,146,FREQUENCY=,1479.97398,(CM**-1),QHDHH
MODE,147,FREQUENCY=,1482.33164,(CM**-1),QHDHH
MODE,148,FREQUENCY=,1483.35021,(CM**-1),QHDHH
MODE,149,FREQUENCY=,1487.57745,(CM**-1),QHDHH
MODE,150,FREQUENCY=,1488.63653,(CM**-1),QHDHH
MODE,151,FREQUENCY=,1489.45239,(CM**-1),QHDHH
MODE,152,FREQUENCY=,1489.97333,(CM**-1),QHDHH
MODE,153,FREQUENCY=,1491.25166,(CM**-1),QHDHH
MODE,154,FREQUENCY=,1503.94596,(CM**-1),QHDHH
MODE,155,FREQUENCY=,1511.66089,(CM**-1),QHDHH
MODE,156,FREQUENCY=,1512.37499,(CM**-1),QHDHH
MODE,157,FREQUENCY=,1542.07092,(CM**-1),QHDHH
MODE,158,FREQUENCY=,1543.23581,(CM**-1),QHDHH
MODE,159,FREQUENCY=,1594.26124,(CM**-1),QHDHH
MODE,160,FREQUENCY=,1616.2058,(CM**-1),QHDHH
MODE,161,FREQUENCY=,1617.41001,(CM**-1),QHDHH
MODE,162,FREQUENCY=,1623.829,(CM**-1),QHDHH
MODE,163,FREQUENCY=,1650.17841,(CM**-1),QHDHH
MODE,164,FREQUENCY=,1720.7937,(CM**-1),QHDHH
MODE,165,FREQUENCY=,1724.66572,(CM**-1),QHDHH
MODE,166,FREQUENCY=,2306.07658,(CM**-1),QHDHH
MODE,167,FREQUENCY=,3056.12732,(CM**-1),QHDHH
MODE,168,FREQUENCY=,3060.05211,(CM**-1),QHDHH
MODE,169,FREQUENCY=,3060.41279,(CM**-1),QHDHH
MODE,170,FREQUENCY=,3064.3963,(CM**-1),QHDHH
MODE,171,FREQUENCY=,3064.6343,(CM**-1),QHDHH
MODE,172,FREQUENCY=,3065.70427,(CM**-1),QHDHH
MODE,173,FREQUENCY=,3128.06098,(CM**-1),QHDHH
MODE,174,FREQUENCY=,3128.37989,(CM**-1),QHDHH
MODE,175,FREQUENCY=,3134.72234,(CM**-1),QHDHH
MODE,176,FREQUENCY=,3136.61903,(CM**-1),QHDHH
MODE,177,FREQUENCY=,3140.4347,(CM**-1),QHDHH
