f_100,d13C_100,dD_100,D13CH3D_100,D12CH2D2_100,f_66,d13C_66,dD_66,D13CH3D_66,D12CH2D2_66,f_33,d13C_33,dD_33,D13CH3D_33,D12CH2D2_33,f_0,d13C_0,dD_0,D13CH3D_0,D12CH2D2_0
0.77656,-35.48468,-120.9569,1.78994,1.72853,0.77656,-35.37686,-121.44798,2.28101,1.46156,0.77656,-35.27221,-121.9244,2.75787,1.20252,0.77656,-35.16754,-122.40055,3.23496,0.94355
0.77656,-35.48444,-120.95493,1.78989,1.72828,0.77656,-35.37662,-121.44603,2.28098,1.46129,0.77656,-35.27196,-121.92246,2.75786,1.20224,0.77656,-35.1673,-122.39864,3.23496,0.94326
0.77655,-35.48421,-120.95296,1.78983,1.72802,0.77655,-35.37638,-121.44407,2.28094,1.46102,0.77655,-35.27172,-121.92053,2.75784,1.20197,0.77655,-35.16705,-122.39673,3.23497,0.94298
0.77654,-35.48398,-120.95098,1.78978,1.72777,0.77654,-35.37615,-121.44212,2.28091,1.46076,0.77654,-35.27148,-121.91859,2.75783,1.20169,0.77654,-35.16681,-122.39481,3.23497,0.94269
0.77653,-35.48374,-120.94901,1.78973,1.72751,0.77653,-35.37591,-121.44017,2.28088,1.46049,0.77653,-35.27124,-121.91666,2.75781,1.20141,0.77653,-35.16656,-122.3929,3.23498,0.9424
0.77652,-35.48351,-120.94703,1.78968,1.72725,0.77652,-35.37567,-121.43821,2.28085,1.46022,0.77652,-35.271,-121.91473,2.7578,1.20114,0.77652,-35.16631,-122.39098,3.23498,0.94211
0.77652,-35.48328,-120.94506,1.78963,1.727,0.77652,-35.37543,-121.43626,2.28081,1.45996,0.77652,-35.27076,-121.91279,2.75779,1.20086,0.77652,-35.16607,-122.38907,3.23499,0.94183
0.77651,-35.48304,-120.94309,1.78957,1.72674,0.77651,-35.3752,-121.4343,2.28078,1.45969,0.77651,-35.27051,-121.91086,2.75777,1.20058,0.77651,-35.16582,-122.38716,3.23499,0.94154
0.7765,-35.48281,-120.94111,1.78952,1.72648,0.7765,-35.37496,-121.43235,2.28075,1.45942,0.7765,-35.27027,-121.90893,2.75776,1.2003,0.7765,-35.16558,-122.38524,3.235,0.94125
0.77649,-35.48258,-120.93914,1.78947,1.72623,0.77649,-35.37472,-121.4304,2.28071,1.45916,0.77649,-35.27003,-121.90699,2.75774,1.20003,0.77649,-35.16533,-122.38333,3.235,0.94096
0.77649,-35.48234,-120.93716,1.78942,1.72597,0.77649,-35.37448,-121.42844,2.28068,1.45889,0.77649,-35.26979,-121.90506,2.75773,1.19975,0.77649,-35.16508,-122.38142,3.23501,0.94068
0.77648,-35.48211,-120.93519,1.78936,1.72571,0.77648,-35.37424,-121.42649,2.28065,1.45862,0.77648,-35.26955,-121.90312,2.75772,1.19947,0.77648,-35.16484,-122.3795,3.23501,0.94039
0.77647,-35.48188,-120.93321,1.78931,1.72546,0.77647,-35.37401,-121.42454,2.28062,1.45836,0.77647,-35.2693,-121.90119,2.7577,1.1992,0.77647,-35.16459,-122.37759,3.23502,0.9401
0.77646,-35.48164,-120.93124,1.78926,1.7252,0.77646,-35.37377,-121.42258,2.28058,1.45809,0.77646,-35.26906,-121.89926,2.75769,1.19892,0.77646,-35.16435,-122.37567,3.23502,0.93982
0.77645,-35.48141,-120.92927,1.78921,1.72494,0.77645,-35.37353,-121.42063,2.28055,1.45782,0.77645,-35.26882,-121.89732,2.75768,1.19864,0.77645,-35.1641,-122.37376,3.23503,0.93953
0.77645,-35.48118,-120.92729,1.78916,1.72469,0.77645,-35.37329,-121.41867,2.28052,1.45756,0.77645,-35.26858,-121.89539,2.75766,1.19836,0.77645,-35.16385,-122.37185,3.23503,0.93924
0.77644,-35.48094,-120.92532,1.7891,1.72443,0.77644,-35.37306,-121.41672,2.28049,1.45729,0.77644,-35.26834,-121.89346,2.75765,1.19809,0.77644,-35.16361,-122.36993,3.23504,0.93895
0.77643,-35.48071,-120.92334,1.78905,1.72418,0.77643,-35.37282,-121.41477,2.28045,1.45702,0.77643,-35.2681,-121.89152,2.75763,1.19781,0.77643,-35.16336,-122.36802,3.23504,0.93867
0.77642,-35.48048,-120.92137,1.789,1.72392,0.77642,-35.37258,-121.41281,2.28042,1.45675,0.77642,-35.26785,-121.88959,2.75762,1.19753,0.77642,-35.16312,-122.3661,3.23505,0.93838
0.77642,-35.48024,-120.9194,1.78895,1.72366,0.77642,-35.37234,-121.41086,2.28039,1.45649,0.77642,-35.26761,-121.88765,2.75761,1.19726,0.77642,-35.16287,-122.36419,3.23505,0.93809
0.77641,-35.48001,-120.91742,1.7889,1.72341,0.77641,-35.37211,-121.40891,2.28036,1.45622,0.77641,-35.26737,-121.88572,2.75759,1.19698,0.77641,-35.16262,-122.36228,3.23506,0.9378
0.7764,-35.47978,-120.91545,1.78884,1.72315,0.7764,-35.37187,-121.40695,2.28032,1.45595,0.7764,-35.26713,-121.88379,2.75758,1.1967,0.7764,-35.16238,-122.36036,3.23506,0.93752
0.77639,-35.47954,-120.91347,1.78879,1.72289,0.77639,-35.37163,-121.405,2.28029,1.45569,0.77639,-35.26689,-121.88185,2.75756,1.19642,0.77639,-35.16213,-122.35845,3.23507,0.93723
0.77638,-35.47931,-120.9115,1.78874,1.72264,0.77638,-35.37139,-121.40304,2.28026,1.45542,0.77638,-35.26664,-121.87992,2.75755,1.19615,0.77638,-35.16188,-122.35653,3.23507,0.93694
0.77638,-35.47908,-120.90952,1.78869,1.72238,0.77638,-35.37115,-121.40109,2.28022,1.45515,0.77638,-35.2664,-121.87799,2.75754,1.19587,0.77638,-35.16164,-122.35462,3.23508,0.93666
0.77637,-35.47884,-120.90755,1.78864,1.72212,0.77637,-35.37092,-121.39914,2.28019,1.45489,0.77637,-35.26616,-121.87605,2.75752,1.19559,0.77637,-35.16139,-122.35271,3.23508,0.93637
0.77636,-35.47861,-120.90558,1.78858,1.72187,0.77636,-35.37068,-121.39718,2.28016,1.45462,0.77636,-35.26592,-121.87412,2.75751,1.19532,0.77636,-35.16115,-122.35079,3.23509,0.93608
0.77635,-35.47838,-120.9036,1.78853,1.72161,0.77635,-35.37044,-121.39523,2.28013,1.45435,0.77635,-35.26568,-121.87218,2.7575,1.19504,0.77635,-35.1609,-122.34888,3.23509,0.93579
0.77635,-35.47814,-120.90163,1.78848,1.72135,0.77635,-35.3702,-121.39328,2.28009,1.45409,0.77635,-35.26544,-121.87025,2.75748,1.19476,0.77635,-35.16065,-122.34696,3.2351,0.93551
0.77634,-35.47791,-120.89965,1.78843,1.7211,0.77634,-35.36997,-121.39132,2.28006,1.45382,0.77634,-35.26519,-121.86832,2.75747,1.19449,0.77634,-35.16041,-122.34505,3.2351,0.93522
0.77633,-35.47768,-120.89768,1.78838,1.72084,0.77633,-35.36973,-121.38937,2.28003,1.45355,0.77633,-35.26495,-121.86638,2.75745,1.19421,0.77633,-35.16016,-122.34314,3.23511,0.93493
0.77632,-35.47744,-120.8957,1.78832,1.72059,0.77632,-35.36949,-121.38741,2.28,1.45328,0.77632,-35.26471,-121.86445,2.75744,1.19393,0.77632,-35.15992,-122.34122,3.23511,0.93465
0.77631,-35.47721,-120.89373,1.78827,1.72033,0.77631,-35.36925,-121.38546,2.27996,1.45302,0.77631,-35.26447,-121.86251,2.75743,1.19365,0.77631,-35.15967,-122.33931,3.23512,0.93436
0.77631,-35.47697,-120.89176,1.78822,1.72007,0.77631,-35.36902,-121.38351,2.27993,1.45275,0.77631,-35.26423,-121.86058,2.75741,1.19338,0.77631,-35.15942,-122.33739,3.23512,0.93407
0.7763,-35.47674,-120.88978,1.78817,1.71982,0.7763,-35.36878,-121.38155,2.2799,1.45248,0.7763,-35.26398,-121.85865,2.7574,1.1931,0.7763,-35.15918,-122.33548,3.23513,0.93378
0.77629,-35.47651,-120.88781,1.78811,1.71956,0.77629,-35.36854,-121.3796,2.27986,1.45222,0.77629,-35.26374,-121.85671,2.75738,1.19282,0.77629,-35.15893,-122.33357,3.23513,0.9335
0.77628,-35.47627,-120.88583,1.78806,1.7193,0.77628,-35.3683,-121.37765,2.27983,1.45195,0.77628,-35.2635,-121.85478,2.75737,1.19255,0.77628,-35.15869,-122.33165,3.23514,0.93321
0.77628,-35.47604,-120.88386,1.78801,1.71905,0.77628,-35.36806,-121.37569,2.2798,1.45168,0.77628,-35.26326,-121.85284,2.75736,1.19227,0.77628,-35.15844,-122.32974,3.23514,0.93292
0.77627,-35.47581,-120.88188,1.78796,1.71879,0.77627,-35.36783,-121.37374,2.27977,1.45142,0.77627,-35.26302,-121.85091,2.75734,1.19199,0.77627,-35.15819,-122.32782,3.23515,0.93263
0.77626,-35.47557,-120.87991,1.78791,1.71853,0.77626,-35.36759,-121.37178,2.27973,1.45115,0.77626,-35.26277,-121.84898,2.75733,1.19171,0.77626,-35.15795,-122.32591,3.23515,0.93235
0.77625,-35.47534,-120.87794,1.78785,1.71828,0.77625,-35.36735,-121.36983,2.2797,1.45088,0.77625,-35.26253,-121.84704,2.75732,1.19144,0.77625,-35.1577,-122.324,3.23516,0.93206
0.77625,-35.47511,-120.87596,1.7878,1.71802,0.77624,-35.36711,-121.36788,2.27967,1.45062,0.77624,-35.26229,-121.84511,2.7573,1.19116,0.77624,-35.15746,-122.32208,3.23516,0.93177
0.77624,-35.47487,-120.87399,1.78775,1.71776,0.77624,-35.36688,-121.36592,2.27964,1.45035,0.77624,-35.26205,-121.84318,2.75729,1.19088,0.77624,-35.15721,-122.32017,3.23517,0.93149
0.77623,-35.47464,-120.87201,1.7877,1.71751,0.77623,-35.36664,-121.36397,2.2796,1.45008,0.77623,-35.26181,-121.84124,2.75727,1.19061,0.77623,-35.15696,-122.31825,3.23517,0.9312
0.77622,-35.47441,-120.87004,1.78765,1.71725,0.77622,-35.3664,-121.36202,2.27957,1.44981,0.77622,-35.26157,-121.83931,2.75726,1.19033,0.77622,-35.15672,-122.31634,3.23518,0.93091
0.77621,-35.47417,-120.86806,1.78759,1.717,0.77621,-35.36616,-121.36006,2.27954,1.44955,0.77621,-35.26132,-121.83737,2.75725,1.19005,0.77621,-35.15647,-122.31443,3.23518,0.93062
0.77621,-35.47394,-120.86609,1.78754,1.71674,0.77621,-35.36593,-121.35811,2.27951,1.44928,0.77621,-35.26108,-121.83544,2.75723,1.18978,0.77621,-35.15623,-122.31251,3.23519,0.93034
0.7762,-35.47371,-120.86411,1.78749,1.71648,0.7762,-35.36569,-121.35615,2.27947,1.44901,0.7762,-35.26084,-121.83351,2.75722,1.1895,0.7762,-35.15598,-122.3106,3.23519,0.93005
0.77619,-35.47347,-120.86214,1.78744,1.71623,0.77619,-35.36545,-121.3542,2.27944,1.44875,0.77619,-35.2606,-121.83157,2.7572,1.18922,0.77619,-35.15573,-122.30868,3.2352,0.92976
0.77618,-35.47324,-120.86017,1.78739,1.71597,0.77618,-35.36521,-121.35225,2.27941,1.44848,0.77618,-35.26036,-121.82964,2.75719,1.18894,0.77618,-35.15549,-122.30677,3.2352,0.92947
0.77618,-35.47301,-120.85819,1.78733,1.71571,0.77618,-35.36497,-121.35029,2.27937,1.44821,0.77618,-35.26011,-121.8277,2.75718,1.18867,0.77618,-35.15524,-122.30486,3.23521,0.92919
0.77617,-35.47277,-120.85622,1.78728,1.71546,0.77617,-35.36474,-121.34834,2.27934,1.44795,0.77617,-35.25987,-121.82577,2.75716,1.18839,0.77617,-35.155,-122.30294,3.23521,0.9289
0.77616,-35.47254,-120.85424,1.78723,1.7152,0.77616,-35.3645,-121.34638,2.27931,1.44768,0.77616,-35.25963,-121.82384,2.75715,1.18811,0.77616,-35.15475,-122.30103,3.23522,0.92861
0.77615,-35.47231,-120.85227,1.78718,1.71494,0.77615,-35.36426,-121.34443,2.27928,1.44741,0.77615,-35.25939,-121.8219,2.75714,1.18784,0.77615,-35.1545,-122.29911,3.23522,0.92833
0.77614,-35.47207,-120.85029,1.78713,1.71469,0.77614,-35.36402,-121.34248,2.27924,1.44715,0.77614,-35.25915,-121.81997,2.75712,1.18756,0.77614,-35.15426,-122.2972,3.23523,0.92804
0.77614,-35.47184,-120.84832,1.78707,1.71443,0.77614,-35.36379,-121.34052,2.27921,1.44688,0.77614,-35.25891,-121.81803,2.75711,1.18728,0.77614,-35.15401,-122.29528,3.23523,0.92775
0.77613,-35.47161,-120.84635,1.78702,1.71417,0.77613,-35.36355,-121.33857,2.27918,1.44661,0.77613,-35.25866,-121.8161,2.75709,1.187,0.77613,-35.15377,-122.29337,3.23524,0.92746
0.77612,-35.47137,-120.84437,1.78697,1.71392,0.77612,-35.36331,-121.33662,2.27915,1.44635,0.77612,-35.25842,-121.81417,2.75708,1.18673,0.77612,-35.15352,-122.29146,3.23524,0.92718
0.77611,-35.47114,-120.8424,1.78692,1.71366,0.77611,-35.36307,-121.33466,2.27911,1.44608,0.77611,-35.25818,-121.81223,2.75707,1.18645,0.77611,-35.15327,-122.28954,3.23525,0.92689
0.77611,-35.47091,-120.84042,1.78686,1.71341,0.77611,-35.36284,-121.33271,2.27908,1.44581,0.77611,-35.25794,-121.8103,2.75705,1.18617,0.77611,-35.15303,-122.28763,3.23525,0.9266
0.7761,-35.47067,-120.83845,1.78681,1.71315,0.7761,-35.3626,-121.33075,2.27905,1.44554,0.7761,-35.2577,-121.80836,2.75704,1.1859,0.7761,-35.15278,-122.28571,3.23526,0.92632
0.77609,-35.47044,-120.83647,1.78676,1.71289,0.77609,-35.36236,-121.3288,2.27901,1.44528,0.77609,-35.25745,-121.80643,2.75702,1.18562,0.77609,-35.15254,-122.2838,3.23526,0.92603
0.77608,-35.47021,-120.8345,1.78671,1.71264,0.77608,-35.36212,-121.32685,2.27898,1.44501,0.77608,-35.25721,-121.8045,2.75701,1.18534,0.77608,-35.15229,-122.28189,3.23527,0.92574
0.77607,-35.46997,-120.83252,1.78666,1.71238,0.77607,-35.36188,-121.32489,2.27895,1.44474,0.77607,-35.25697,-121.80256,2.757,1.18506,0.77607,-35.15204,-122.27997,3.23527,0.92545
0.77607,-35.46974,-120.83055,1.7866,1.71212,0.77607,-35.36165,-121.32294,2.27892,1.44448,0.77607,-35.25673,-121.80063,2.75698,1.18479,0.77607,-35.1518,-122.27806,3.23528,0.92517
0.77606,-35.46951,-120.82858,1.78655,1.71187,0.77606,-35.36141,-121.32098,2.27888,1.44421,0.77606,-35.25649,-121.79869,2.75697,1.18451,0.77606,-35.15155,-122.27614,3.23528,0.92488
0.77605,-35.46927,-120.8266,1.7865,1.71161,0.77605,-35.36117,-121.31903,2.27885,1.44394,0.77605,-35.25624,-121.79676,2.75696,1.18423,0.77605,-35.15131,-122.27423,3.23529,0.92459
0.77604,-35.46904,-120.82463,1.78645,1.71135,0.77604,-35.36093,-121.31708,2.27882,1.44368,0.77604,-35.256,-121.79483,2.75694,1.18396,0.77604,-35.15106,-122.27232,3.23529,0.9243
0.77604,-35.46881,-120.82265,1.7864,1.7111,0.77604,-35.3607,-121.31512,2.27879,1.44341,0.77604,-35.25576,-121.79289,2.75693,1.18368,0.77604,-35.15081,-122.2704,3.2353,0.92402
0.77603,-35.46857,-120.82068,1.78634,1.71084,0.77603,-35.36046,-121.31317,2.27875,1.44314,0.77603,-35.25552,-121.79096,2.75691,1.1834,0.77603,-35.15057,-122.26849,3.2353,0.92373
0.77602,-35.46834,-120.8187,1.78629,1.71059,0.77602,-35.36022,-121.31121,2.27872,1.44288,0.77602,-35.25528,-121.78902,2.7569,1.18313,0.77602,-35.15032,-122.26657,3.23531,0.92344
0.77601,-35.46811,-120.81673,1.78624,1.71033,0.77601,-35.35998,-121.30926,2.27869,1.44261,0.77601,-35.25504,-121.78709,2.75689,1.18285,0.77601,-35.15008,-122.26466,3.23531,0.92316
0.776,-35.46787,-120.81475,1.78619,1.71007,0.776,-35.35975,-121.30731,2.27866,1.44234,0.776,-35.25479,-121.78516,2.75687,1.18257,0.776,-35.14983,-122.26274,3.23532,0.92287
0.776,-35.46764,-120.81278,1.78614,1.70982,0.776,-35.35951,-121.30535,2.27862,1.44207,0.776,-35.25455,-121.78322,2.75686,1.18229,0.776,-35.14958,-122.26083,3.23532,0.92258
0.77599,-35.46741,-120.81081,1.78608,1.70956,0.77599,-35.35927,-121.3034,2.27859,1.44181,0.77599,-35.25431,-121.78129,2.75684,1.18202,0.77599,-35.14934,-122.25892,3.23533,0.92229
0.77598,-35.46717,-120.80883,1.78603,1.7093,0.77598,-35.35903,-121.30144,2.27856,1.44154,0.77598,-35.25407,-121.77935,2.75683,1.18174,0.77598,-35.14909,-122.257,3.23533,0.92201
0.77597,-35.46694,-120.80686,1.78598,1.70905,0.77597,-35.3588,-121.29949,2.27852,1.44127,0.77597,-35.25383,-121.77742,2.75682,1.18146,0.77597,-35.14885,-122.25509,3.23534,0.92172
0.77597,-35.46671,-120.80488,1.78593,1.70879,0.77597,-35.35856,-121.29754,2.27849,1.44101,0.77597,-35.25358,-121.77549,2.7568,1.18119,0.77597,-35.1486,-122.25317,3.23534,0.92143
0.77596,-35.46647,-120.80291,1.78587,1.70853,0.77596,-35.35832,-121.29558,2.27846,1.44074,0.77596,-35.25334,-121.77355,2.75679,1.18091,0.77596,-35.14835,-122.25126,3.23535,0.92114
0.77595,-35.46624,-120.80093,1.78582,1.70828,0.77595,-35.35808,-121.29363,2.27843,1.44047,0.77595,-35.2531,-121.77162,2.75678,1.18063,0.77595,-35.14811,-122.24935,3.23535,0.92086
0.77594,-35.46601,-120.79896,1.78577,1.70802,0.77594,-35.35784,-121.29167,2.27839,1.44021,0.77594,-35.25286,-121.76968,2.75676,1.18035,0.77594,-35.14786,-122.24743,3.23536,0.92057
0.77593,-35.46577,-120.79698,1.78572,1.70776,0.77593,-35.35761,-121.28972,2.27836,1.43994,0.77593,-35.25262,-121.76775,2.75675,1.18008,0.77593,-35.14762,-122.24552,3.23536,0.92028
0.77593,-35.46554,-120.79501,1.78567,1.70751,0.77593,-35.35737,-121.28777,2.27833,1.43967,0.77593,-35.25238,-121.76581,2.75673,1.1798,0.77593,-35.14737,-122.2436,3.23537,0.92
0.77592,-35.46531,-120.79303,1.78561,1.70725,0.77592,-35.35713,-121.28581,2.2783,1.43941,0.77592,-35.25213,-121.76388,2.75672,1.17952,0.77592,-35.14712,-122.24169,3.23537,0.91971
0.77591,-35.46507,-120.79106,1.78556,1.707,0.77591,-35.35689,-121.28386,2.27826,1.43914,0.77591,-35.25189,-121.76195,2.75671,1.17925,0.77591,-35.14688,-122.23977,3.23538,0.91942
0.7759,-35.46484,-120.78909,1.78551,1.70674,0.7759,-35.35666,-121.2819,2.27823,1.43887,0.7759,-35.25165,-121.76001,2.75669,1.17897,0.7759,-35.14663,-122.23786,3.23538,0.91913
0.7759,-35.46461,-120.78711,1.78546,1.70648,0.7759,-35.35642,-121.27995,2.2782,1.4386,0.7759,-35.25141,-121.75808,2.75668,1.17869,0.7759,-35.14639,-122.23595,3.23539,0.91885
0.77589,-35.46437,-120.78514,1.78541,1.70623,0.77589,-35.35618,-121.278,2.27816,1.43834,0.77589,-35.25117,-121.75614,2.75666,1.17842,0.77589,-35.14614,-122.23403,3.23539,0.91856
0.77588,-35.46414,-120.78316,1.78535,1.70597,0.77588,-35.35594,-121.27604,2.27813,1.43807,0.77588,-35.25092,-121.75421,2.75665,1.17814,0.77588,-35.14589,-122.23212,3.2354,0.91827
0.77587,-35.4639,-120.78119,1.7853,1.70571,0.77587,-35.35571,-121.27409,2.2781,1.4378,0.77587,-35.25068,-121.75228,2.75664,1.17786,0.77587,-35.14565,-122.2302,3.2354,0.91799
0.77586,-35.46367,-120.77921,1.78525,1.70546,0.77586,-35.35547,-121.27213,2.27807,1.43754,0.77586,-35.25044,-121.75034,2.75662,1.17758,0.77586,-35.1454,-122.22829,3.23541,0.9177
0.77586,-35.46344,-120.77724,1.7852,1.7052,0.77586,-35.35523,-121.27018,2.27803,1.43727,0.77586,-35.2502,-121.74841,2.75661,1.17731,0.77586,-35.14516,-122.22637,3.23541,0.91741
0.77585,-35.4632,-120.77526,1.78515,1.70494,0.77585,-35.35499,-121.26823,2.278,1.437,0.77585,-35.24996,-121.74647,2.7566,1.17703,0.77585,-35.14491,-122.22446,3.23542,0.91712
0.77584,-35.46297,-120.77329,1.78509,1.70469,0.77584,-35.35475,-121.26627,2.27797,1.43674,0.77584,-35.24971,-121.74454,2.75658,1.17675,0.77584,-35.14466,-122.22255,3.23542,0.91684
0.77583,-35.46274,-120.77131,1.78504,1.70443,0.77583,-35.35452,-121.26432,2.27794,1.43647,0.77583,-35.24947,-121.74261,2.75657,1.17648,0.77583,-35.14442,-122.22063,3.23543,0.91655
0.77583,-35.4625,-120.76934,1.78499,1.70417,0.77583,-35.35428,-121.26236,2.2779,1.4362,0.77583,-35.24923,-121.74067,2.75655,1.1762,0.77583,-35.14417,-122.21872,3.23543,0.91626
0.77582,-35.46227,-120.76737,1.78494,1.70392,0.77582,-35.35404,-121.26041,2.27787,1.43594,0.77582,-35.24899,-121.73874,2.75654,1.17592,0.77582,-35.14393,-122.2168,3.23544,0.91597
0.77581,-35.46204,-120.76539,1.78489,1.70366,0.77581,-35.3538,-121.25846,2.27784,1.43567,0.77581,-35.24875,-121.7368,2.75653,1.17564,0.77581,-35.14368,-122.21489,3.23544,0.91569
0.7758,-35.4618,-120.76342,1.78483,1.70341,0.7758,-35.35357,-121.2565,2.27781,1.4354,0.7758,-35.24851,-121.73487,2.75651,1.17537,0.7758,-35.14343,-122.21297,3.23545,0.9154
0.77579,-35.46157,-120.76144,1.78478,1.70315,0.77579,-35.35333,-121.25455,2.27777,1.43514,0.77579,-35.24826,-121.73293,2.7565,1.17509,0.77579,-35.14319,-122.21106,3.23545,0.91511
0.77579,-35.46134,-120.75947,1.78473,1.70289,0.77579,-35.35309,-121.25259,2.27774,1.43487,0.77579,-35.24802,-121.731,2.75648,1.17481,0.77579,-35.14294,-122.20915,3.23546,0.91483
0.77578,-35.4611,-120.75749,1.78468,1.70264,0.77578,-35.35285,-121.25064,2.27771,1.4346,0.77578,-35.24778,-121.72907,2.75647,1.17454,0.77578,-35.1427,-122.20723,3.23546,0.91454
0.77577,-35.46087,-120.75552,1.78462,1.70238,0.77577,-35.35262,-121.24869,2.27767,1.43433,0.77577,-35.24754,-121.72713,2.75646,1.17426,0.77577,-35.14245,-122.20532,3.23547,0.91425
0.77576,-35.46064,-120.75354,1.78457,1.70212,0.77576,-35.35238,-121.24673,2.27764,1.43407,0.77576,-35.2473,-121.7252,2.75644,1.17398,0.77576,-35.1422,-122.2034,3.23547,0.91396
0.77576,-35.4604,-120.75157,1.78452,1.70187,0.77576,-35.35214,-121.24478,2.27761,1.4338,0.77576,-35.24705,-121.72326,2.75643,1.1737,0.77576,-35.14196,-122.20149,3.23548,0.91368
0.77575,-35.46017,-120.74959,1.78447,1.70161,0.77575,-35.3519,-121.24282,2.27758,1.43353,0.77575,-35.24681,-121.72133,2.75642,1.17343,0.77575,-35.14171,-122.19957,3.23548,0.91339
0.77574,-35.45994,-120.74762,1.78442,1.70135,0.77574,-35.35166,-121.24087,2.27754,1.43327,0.77574,-35.24657,-121.7194,2.7564,1.17315,0.77574,-35.14147,-122.19766,3.23549,0.9131
0.77573,-35.4597,-120.74564,1.78436,1.7011,0.77573,-35.35143,-121.23892,2.27751,1.433,0.77573,-35.24633,-121.71746,2.75639,1.17287,0.77573,-35.14122,-122.19575,3.23549,0.91281
0.77573,-35.45947,-120.74367,1.78431,1.70084,0.77573,-35.35119,-121.23696,2.27748,1.43273,0.77573,-35.24609,-121.71553,2.75637,1.1726,0.77573,-35.14097,-122.19383,3.2355,0.91253
0.77572,-35.45924,-120.7417,1.78426,1.70058,0.77572,-35.35095,-121.23501,2.27745,1.43247,0.77572,-35.24585,-121.71359,2.75636,1.17232,0.77572,-35.14073,-122.19192,3.2355,0.91224
0.77571,-35.459,-120.73972,1.78421,1.70033,0.77571,-35.35071,-121.23305,2.27741,1.4322,0.77571,-35.2456,-121.71166,2.75635,1.17204,0.77571,-35.14048,-122.19,3.23551,0.91195
0.7757,-35.45877,-120.73775,1.78416,1.70007,0.7757,-35.35048,-121.2311,2.27738,1.43193,0.7757,-35.24536,-121.70972,2.75633,1.17177,0.7757,-35.14024,-122.18809,3.23551,0.91167
0.77569,-35.45854,-120.73577,1.7841,1.69982,0.77569,-35.35024,-121.22915,2.27735,1.43167,0.77569,-35.24512,-121.70779,2.75632,1.17149,0.77569,-35.13999,-122.18617,3.23552,0.91138
0.77569,-35.4583,-120.7338,1.78405,1.69956,0.77569,-35.35,-121.22719,2.27731,1.4314,0.77569,-35.24488,-121.70586,2.7563,1.17121,0.77569,-35.13974,-122.18426,3.23552,0.91109
0.77568,-35.45807,-120.73182,1.784,1.6993,0.77568,-35.34976,-121.22524,2.27728,1.43113,0.77568,-35.24464,-121.70392,2.75629,1.17093,0.77568,-35.1395,-122.18235,3.23553,0.9108
0.77567,-35.45784,-120.72985,1.78395,1.69905,0.77567,-35.34953,-121.22328,2.27725,1.43086,0.77567,-35.24439,-121.70199,2.75628,1.17066,0.77567,-35.13925,-122.18043,3.23553,0.91052
0.77566,-35.4576,-120.72787,1.7839,1.69879,0.77566,-35.34929,-121.22133,2.27722,1.4306,0.77566,-35.24415,-121.70005,2.75626,1.17038,0.77566,-35.13901,-122.17852,3.23554,0.91023
0.77566,-35.45737,-120.7259,1.78384,1.69853,0.77566,-35.34905,-121.21937,2.27718,1.43033,0.77566,-35.24391,-121.69812,2.75625,1.1701,0.77566,-35.13876,-122.1766,3.23554,0.90994
0.77565,-35.45714,-120.72392,1.78379,1.69828,0.77565,-35.34881,-121.21742,2.27715,1.43006,0.77565,-35.24367,-121.69618,2.75624,1.16983,0.77565,-35.13851,-122.17469,3.23555,0.90966
0.77564,-35.4569,-120.72195,1.78374,1.69802,0.77564,-35.34857,-121.21547,2.27712,1.4298,0.77564,-35.24343,-121.69425,2.75622,1.16955,0.77564,-35.13827,-122.17277,3.23555,0.90937
0.77563,-35.45667,-120.71997,1.78369,1.69776,0.77563,-35.34834,-121.21351,2.27709,1.42953,0.77563,-35.24318,-121.69232,2.75621,1.16927,0.77563,-35.13802,-122.17086,3.23556,0.90908
0.77562,-35.45644,-120.718,1.78364,1.69751,0.77562,-35.3481,-121.21156,2.27705,1.42926,0.77562,-35.24294,-121.69038,2.75619,1.16899,0.77562,-35.13778,-122.16895,3.23556,0.90879
0.77562,-35.4562,-120.71603,1.78358,1.69725,0.77562,-35.34786,-121.2096,2.27702,1.429,0.77562,-35.2427,-121.68845,2.75618,1.16872,0.77562,-35.13753,-122.16703,3.23557,0.90851
0.77561,-35.45597,-120.71405,1.78353,1.697,0.77561,-35.34762,-121.20765,2.27699,1.42873,0.77561,-35.24246,-121.68651,2.75617,1.16844,0.77561,-35.13728,-122.16512,3.23557,0.90822
