,Mode,,Frequency,,Isotopologue
MODE,102,FREQUENCY=,951.51575,(CM**-1),CHDDD
MODE,103,FREQUENCY=,960.60180,(CM**-1),CHDDD
MODE,104,FREQUENCY=,997.30746,(CM**-1),CHDDD
MODE,105,FREQUENCY=,1016.53547,(CM**-1),CHDDD
MODE,106,FREQUENCY=,1021.19505,(CM**-1),CHDDD
MODE,107,FREQUENCY=,1027.12885,(CM**-1),CHDDD
MODE,108,FREQUENCY=,1034.00013,(CM**-1),CHDDD
MODE,109,FREQUENCY=,1035.07719,(CM**-1),CHDDD
MODE,110,FREQUENCY=,1037.62875,(CM**-1),CHDDD
MODE,111,FREQUENCY=,1038.62158,(CM**-1),CHDDD
MODE,112,FREQUENCY=,1047.67641,(CM**-1),CHDDD
MODE,113,FREQUENCY=,1054.68794,(CM**-1),CHDDD
MODE,114,FREQUENCY=,1072.14116,(CM**-1),CHDDD
MODE,115,FREQUENCY=,1077.90395,(CM**-1),CHDDD
MODE,116,FREQUENCY=,1081.89087,(CM**-1),CHDDD
MODE,117,FREQUENCY=,1085.15281,(CM**-1),CHDDD
MODE,118,FREQUENCY=,1089.93953,(CM**-1),CHDDD
MODE,119,FREQUENCY=,1092.84622,(CM**-1),CHDDD
MODE,120,FREQUENCY=,1101.48208,(CM**-1),CHDDD
MODE,121,FREQUENCY=,1103.61659,(CM**-1),CHDDD
MODE,122,FREQUENCY=,1141.94655,(CM**-1),CHDDD
MODE,123,FREQUENCY=,1174.90771,(CM**-1),CHDDD
MODE,124,FREQUENCY=,1183.69584,(CM**-1),CHDDD
MODE,125,FREQUENCY=,1205.76745,(CM**-1),CHDDD
MODE,126,FREQUENCY=,1268.26924,(CM**-1),CHDDD
MODE,127,FREQUENCY=,1274.14281,(CM**-1),CHDDD
MODE,128,FREQUENCY=,1301.44720,(CM**-1),CHDDD
MODE,129,FREQUENCY=,1305.90378,(CM**-1),CHDDD
MODE,130,FREQUENCY=,1309.26607,(CM**-1),CHDDD
MODE,131,FREQUENCY=,1327.03767,(CM**-1),CHDDD
MODE,132,FREQUENCY=,1356.78849,(CM**-1),CHDDD
MODE,133,FREQUENCY=,1361.82218,(CM**-1),CHDDD
MODE,134,FREQUENCY=,1367.61406,(CM**-1),CHDDD
MODE,135,FREQUENCY=,1393.40161,(CM**-1),CHDDD
MODE,136,FREQUENCY=,1404.79171,(CM**-1),CHDDD
MODE,137,FREQUENCY=,1410.57420,(CM**-1),CHDDD
MODE,138,FREQUENCY=,1428.63744,(CM**-1),CHDDD
MODE,139,FREQUENCY=,1441.09986,(CM**-1),CHDDD
MODE,140,FREQUENCY=,1444.09886,(CM**-1),CHDDD
MODE,141,FREQUENCY=,1448.09812,(CM**-1),CHDDD
MODE,142,FREQUENCY=,1482.26814,(CM**-1),CHDDD
MODE,143,FREQUENCY=,1493.18916,(CM**-1),CHDDD
MODE,144,FREQUENCY=,1494.11718,(CM**-1),CHDDD
MODE,145,FREQUENCY=,1494.72910,(CM**-1),CHDDD
MODE,146,FREQUENCY=,1497.84402,(CM**-1),CHDDD
MODE,147,FREQUENCY=,1498.92277,(CM**-1),CHDDD
MODE,148,FREQUENCY=,1501.16871,(CM**-1),CHDDD
MODE,149,FREQUENCY=,1501.31763,(CM**-1),CHDDD
MODE,150,FREQUENCY=,1506.96202,(CM**-1),CHDDD
MODE,151,FREQUENCY=,1509.01032,(CM**-1),CHDDD
MODE,152,FREQUENCY=,1509.44793,(CM**-1),CHDDD
MODE,153,FREQUENCY=,1509.92060,(CM**-1),CHDDD
MODE,154,FREQUENCY=,1513.84587,(CM**-1),CHDDD
MODE,155,FREQUENCY=,1526.36175,(CM**-1),CHDDD
MODE,156,FREQUENCY=,1532.09348,(CM**-1),CHDDD
MODE,157,FREQUENCY=,1550.70587,(CM**-1),CHDDD
MODE,158,FREQUENCY=,1552.88658,(CM**-1),CHDDD
MODE,159,FREQUENCY=,1600.32574,(CM**-1),CHDDD
MODE,160,FREQUENCY=,1630.74183,(CM**-1),CHDDD
MODE,161,FREQUENCY=,1633.92829,(CM**-1),CHDDD
MODE,162,FREQUENCY=,1636.07854,(CM**-1),CHDDD
MODE,163,FREQUENCY=,1676.59536,(CM**-1),CHDDD
MODE,164,FREQUENCY=,1730.00543,(CM**-1),CHDDD
MODE,165,FREQUENCY=,1737.27562,(CM**-1),CHDDD
MODE,166,FREQUENCY=,2257.40424,(CM**-1),CHDDD
MODE,167,FREQUENCY=,2391.21841,(CM**-1),CHDDD
MODE,168,FREQUENCY=,3059.05869,(CM**-1),CHDDD
MODE,169,FREQUENCY=,3061.36370,(CM**-1),CHDDD
MODE,170,FREQUENCY=,3062.11047,(CM**-1),CHDDD
MODE,171,FREQUENCY=,3066.27375,(CM**-1),CHDDD
MODE,172,FREQUENCY=,3066.45704,(CM**-1),CHDDD
MODE,173,FREQUENCY=,3066.94660,(CM**-1),CHDDD
MODE,174,FREQUENCY=,3120.81507,(CM**-1),CHDDD
MODE,175,FREQUENCY=,3126.70959,(CM**-1),CHDDD
MODE,176,FREQUENCY=,3129.26873,(CM**-1),CHDDD
MODE,177,FREQUENCY=,3132.43932,(CM**-1),CHDDD
MODE,178,FREQUENCY=,3135.13210,(CM**-1),CHDDD
MODE,179,FREQUENCY=,3135.97696,(CM**-1),CHDDD
MODE,180,FREQUENCY=,3139.60685,(CM**-1),CHDDD
MODE,181,FREQUENCY=,3152.26753,(CM**-1),CHDDD
MODE,182,FREQUENCY=,3163.19860,(CM**-1),CHDDD
MODE,183,FREQUENCY=,3168.64650,(CM**-1),CHDDD
MODE,184,FREQUENCY=,3168.85911,(CM**-1),CHDDD
MODE,185,FREQUENCY=,3172.82052,(CM**-1),CHDDD
MODE,186,FREQUENCY=,3202.98599,(CM**-1),CHDDD
MODE,187,FREQUENCY=,3204.47473,(CM**-1),CHDDD
MODE,188,FREQUENCY=,3279.38944,(CM**-1),CHDDD
MODE,189,FREQUENCY=,3298.61060,(CM**-1),CHDDD
MODE,190,FREQUENCY=,3299.58558,(CM**-1),CHDDD
MODE,191,FREQUENCY=,3314.43898,(CM**-1),CHDDD
MODE,192,FREQUENCY=,3389.84294,(CM**-1),CHDDD
MODE,193,FREQUENCY=,3659.80878,(CM**-1),CHDDD
MODE,194,FREQUENCY=,3662.88136,(CM**-1),CHDDD
MODE,195,FREQUENCY=,3696.79548,(CM**-1),CHDDD
12-2-1-1-1,,,,,
MODE,1,FREQUENCY=,-1153.17249,(CM**-1),CDHHH
MODE,8,FREQUENCY=,24.04583,(CM**-1),CDHHH
MODE,9,FREQUENCY=,32.10003,(CM**-1),CDHHH
MODE,10,FREQUENCY=,32.93998,(CM**-1),CDHHH
MODE,11,FREQUENCY=,36.48421,(CM**-1),CDHHH
MODE,12,FREQUENCY=,42.84620,(CM**-1),CDHHH
MODE,13,FREQUENCY=,46.17057,(CM**-1),CDHHH
MODE,14,FREQUENCY=,49.54804,(CM**-1),CDHHH
MODE,15,FREQUENCY=,51.89523,(CM**-1),CDHHH
MODE,16,FREQUENCY=,53.49500,(CM**-1),CDHHH
MODE,17,FREQUENCY=,58.97573,(CM**-1),CDHHH
MODE,18,FREQUENCY=,65.10070,(CM**-1),CDHHH
MODE,19,FREQUENCY=,67.53639,(CM**-1),CDHHH
MODE,20,FREQUENCY=,74.76137,(CM**-1),CDHHH
MODE,21,FREQUENCY=,76.41973,(CM**-1),CDHHH
MODE,22,FREQUENCY=,82.23992,(CM**-1),CDHHH
MODE,23,FREQUENCY=,83.54067,(CM**-1),CDHHH
MODE,24,FREQUENCY=,89.10126,(CM**-1),CDHHH
MODE,25,FREQUENCY=,96.71911,(CM**-1),CDHHH
MODE,26,FREQUENCY=,98.61198,(CM**-1),CDHHH
MODE,27,FREQUENCY=,105.84246,(CM**-1),CDHHH
MODE,28,FREQUENCY=,111.62555,(CM**-1),CDHHH
MODE,29,FREQUENCY=,113.56564,(CM**-1),CDHHH
MODE,30,FREQUENCY=,115.65797,(CM**-1),CDHHH
MODE,31,FREQUENCY=,121.78251,(CM**-1),CDHHH
MODE,32,FREQUENCY=,124.50175,(CM**-1),CDHHH
MODE,33,FREQUENCY=,127.31320,(CM**-1),CDHHH
MODE,34,FREQUENCY=,137.34421,(CM**-1),CDHHH
MODE,35,FREQUENCY=,138.50705,(CM**-1),CDHHH
MODE,36,FREQUENCY=,148.41853,(CM**-1),CDHHH
MODE,37,FREQUENCY=,153.06806,(CM**-1),CDHHH
MODE,38,FREQUENCY=,157.08315,(CM**-1),CDHHH
MODE,39,FREQUENCY=,160.33910,(CM**-1),CDHHH
MODE,40,FREQUENCY=,164.98486,(CM**-1),CDHHH
MODE,41,FREQUENCY=,168.56660,(CM**-1),CDHHH
MODE,42,FREQUENCY=,172.80915,(CM**-1),CDHHH
MODE,43,FREQUENCY=,175.31221,(CM**-1),CDHHH
MODE,44,FREQUENCY=,182.86689,(CM**-1),CDHHH
MODE,45,FREQUENCY=,183.66416,(CM**-1),CDHHH
MODE,46,FREQUENCY=,197.72756,(CM**-1),CDHHH
MODE,47,FREQUENCY=,199.13884,(CM**-1),CDHHH
MODE,48,FREQUENCY=,207.13838,(CM**-1),CDHHH
MODE,49,FREQUENCY=,221.21818,(CM**-1),CDHHH
MODE,50,FREQUENCY=,228.31877,(CM**-1),CDHHH
MODE,51,FREQUENCY=,244.64476,(CM**-1),CDHHH
MODE,52,FREQUENCY=,251.71778,(CM**-1),CDHHH
MODE,53,FREQUENCY=,271.03491,(CM**-1),CDHHH
MODE,54,FREQUENCY=,276.00196,(CM**-1),CDHHH
MODE,55,FREQUENCY=,279.84869,(CM**-1),CDHHH
MODE,56,FREQUENCY=,303.65584,(CM**-1),CDHHH
MODE,57,FREQUENCY=,317.82408,(CM**-1),CDHHH
MODE,58,FREQUENCY=,325.92709,(CM**-1),CDHHH
MODE,59,FREQUENCY=,327.64973,(CM**-1),CDHHH
MODE,60,FREQUENCY=,335.74333,(CM**-1),CDHHH
MODE,61,FREQUENCY=,358.68747,(CM**-1),CDHHH
MODE,62,FREQUENCY=,362.47928,(CM**-1),CDHHH
MODE,63,FREQUENCY=,371.59045,(CM**-1),CDHHH
MODE,64,FREQUENCY=,374.79858,(CM**-1),CDHHH
MODE,65,FREQUENCY=,387.46884,(CM**-1),CDHHH
MODE,66,FREQUENCY=,452.15082,(CM**-1),CDHHH
MODE,67,FREQUENCY=,458.68636,(CM**-1),CDHHH
MODE,68,FREQUENCY=,492.10231,(CM**-1),CDHHH
MODE,69,FREQUENCY=,513.24647,(CM**-1),CDHHH
MODE,70,FREQUENCY=,523.09234,(CM**-1),CDHHH
MODE,71,FREQUENCY=,525.93800,(CM**-1),CDHHH
MODE,72,FREQUENCY=,534.97474,(CM**-1),CDHHH
MODE,73,FREQUENCY=,550.30474,(CM**-1),CDHHH
MODE,74,FREQUENCY=,569.12755,(CM**-1),CDHHH
MODE,75,FREQUENCY=,603.05834,(CM**-1),CDHHH
MODE,76,FREQUENCY=,614.65915,(CM**-1),CDHHH
MODE,77,FREQUENCY=,616.94853,(CM**-1),CDHHH
MODE,78,FREQUENCY=,618.03975,(CM**-1),CDHHH
MODE,79,FREQUENCY=,628.29421,(CM**-1),CDHHH
MODE,80,FREQUENCY=,636.30281,(CM**-1),CDHHH
MODE,81,FREQUENCY=,637.56937,(CM**-1),CDHHH
MODE,82,FREQUENCY=,649.13570,(CM**-1),CDHHH
MODE,83,FREQUENCY=,652.13649,(CM**-1),CDHHH
MODE,84,FREQUENCY=,663.80055,(CM**-1),CDHHH
MODE,85,FREQUENCY=,668.35496,(CM**-1),CDHHH
MODE,86,FREQUENCY=,669.78967,(CM**-1),CDHHH
MODE,87,FREQUENCY=,678.86306,(CM**-1),CDHHH
MODE,88,FREQUENCY=,680.50882,(CM**-1),CDHHH
MODE,89,FREQUENCY=,687.54419,(CM**-1),CDHHH
MODE,90,FREQUENCY=,722.75219,(CM**-1),CDHHH
MODE,91,FREQUENCY=,729.21533,(CM**-1),CDHHH
MODE,92,FREQUENCY=,751.47824,(CM**-1),CDHHH
MODE,93,FREQUENCY=,786.47342,(CM**-1),CDHHH
MODE,94,FREQUENCY=,819.06455,(CM**-1),CDHHH
MODE,95,FREQUENCY=,875.80680,(CM**-1),CDHHH
MODE,96,FREQUENCY=,924.90983,(CM**-1),CDHHH
MODE,97,FREQUENCY=,943.29124,(CM**-1),CDHHH
MODE,98,FREQUENCY=,947.08881,(CM**-1),CDHHH
MODE,99,FREQUENCY=,948.36088,(CM**-1),CDHHH
MODE,100,FREQUENCY=,951.51668,(CM**-1),CDHHH
MODE,101,FREQUENCY=,960.64809,(CM**-1),CDHHH
MODE,102,FREQUENCY=,997.34068,(CM**-1),CDHHH
MODE,103,FREQUENCY=,1016.53710,(CM**-1),CDHHH
MODE,104,FREQUENCY=,1021.20135,(CM**-1),CDHHH
MODE,105,FREQUENCY=,1027.13017,(CM**-1),CDHHH
MODE,106,FREQUENCY=,1034.06233,(CM**-1),CDHHH
MODE,107,FREQUENCY=,1035.17887,(CM**-1),CDHHH
MODE,108,FREQUENCY=,1038.58063,(CM**-1),CDHHH
MODE,109,FREQUENCY=,1047.66480,(CM**-1),CDHHH
MODE,110,FREQUENCY=,1054.67081,(CM**-1),CDHHH
MODE,111,FREQUENCY=,1072.11061,(CM**-1),CDHHH
MODE,112,FREQUENCY=,1074.28218,(CM**-1),CDHHH
MODE,113,FREQUENCY=,1078.22169,(CM**-1),CDHHH
MODE,114,FREQUENCY=,1082.14895,(CM**-1),CDHHH
MODE,115,FREQUENCY=,1085.15943,(CM**-1),CDHHH
MODE,116,FREQUENCY=,1089.93971,(CM**-1),CDHHH
MODE,117,FREQUENCY=,1092.84667,(CM**-1),CDHHH
MODE,118,FREQUENCY=,1101.48465,(CM**-1),CDHHH
MODE,119,FREQUENCY=,1103.61852,(CM**-1),CDHHH
MODE,120,FREQUENCY=,1163.56552,(CM**-1),CDHHH
MODE,121,FREQUENCY=,1174.93531,(CM**-1),CDHHH
MODE,122,FREQUENCY=,1183.69565,(CM**-1),CDHHH
MODE,123,FREQUENCY=,1205.79469,(CM**-1),CDHHH
MODE,124,FREQUENCY=,1227.90281,(CM**-1),CDHHH
MODE,125,FREQUENCY=,1262.03612,(CM**-1),CDHHH
MODE,126,FREQUENCY=,1268.27617,(CM**-1),CDHHH
MODE,127,FREQUENCY=,1274.14413,(CM**-1),CDHHH
MODE,128,FREQUENCY=,1301.49381,(CM**-1),CDHHH
MODE,129,FREQUENCY=,1305.91790,(CM**-1),CDHHH
MODE,130,FREQUENCY=,1309.73501,(CM**-1),CDHHH
MODE,131,FREQUENCY=,1356.78856,(CM**-1),CDHHH
MODE,132,FREQUENCY=,1361.82217,(CM**-1),CDHHH
MODE,133,FREQUENCY=,1367.63181,(CM**-1),CDHHH
MODE,134,FREQUENCY=,1393.42222,(CM**-1),CDHHH
MODE,135,FREQUENCY=,1404.79822,(CM**-1),CDHHH
MODE,136,FREQUENCY=,1410.58383,(CM**-1),CDHHH
MODE,137,FREQUENCY=,1428.63970,(CM**-1),CDHHH
MODE,138,FREQUENCY=,1441.10518,(CM**-1),CDHHH
MODE,139,FREQUENCY=,1444.02861,(CM**-1),CDHHH
MODE,140,FREQUENCY=,1444.12308,(CM**-1),CDHHH
MODE,141,FREQUENCY=,1448.10633,(CM**-1),CDHHH
MODE,142,FREQUENCY=,1482.29777,(CM**-1),CDHHH
MODE,143,FREQUENCY=,1493.19166,(CM**-1),CDHHH
MODE,144,FREQUENCY=,1494.12435,(CM**-1),CDHHH
MODE,145,FREQUENCY=,1494.72962,(CM**-1),CDHHH
MODE,146,FREQUENCY=,1497.84409,(CM**-1),CDHHH
MODE,147,FREQUENCY=,1498.85677,(CM**-1),CDHHH
MODE,148,FREQUENCY=,1501.16927,(CM**-1),CDHHH
MODE,149,FREQUENCY=,1501.32245,(CM**-1),CDHHH
MODE,150,FREQUENCY=,1506.96348,(CM**-1),CDHHH
MODE,151,FREQUENCY=,1509.01135,(CM**-1),CDHHH
MODE,152,FREQUENCY=,1509.45172,(CM**-1),CDHHH
MODE,153,FREQUENCY=,1509.91552,(CM**-1),CDHHH
MODE,154,FREQUENCY=,1513.85873,(CM**-1),CDHHH
MODE,155,FREQUENCY=,1526.36550,(CM**-1),CDHHH
MODE,156,FREQUENCY=,1532.09394,(CM**-1),CDHHH
MODE,157,FREQUENCY=,1550.70733,(CM**-1),CDHHH
MODE,158,FREQUENCY=,1552.89953,(CM**-1),CDHHH
MODE,159,FREQUENCY=,1600.38670,(CM**-1),CDHHH
MODE,160,FREQUENCY=,1630.76620,(CM**-1),CDHHH
MODE,161,FREQUENCY=,1633.93120,(CM**-1),CDHHH
MODE,162,FREQUENCY=,1636.09954,(CM**-1),CDHHH
MODE,163,FREQUENCY=,1676.60019,(CM**-1),CDHHH
MODE,164,FREQUENCY=,1730.00660,(CM**-1),CDHHH
MODE,165,FREQUENCY=,1737.28080,(CM**-1),CDHHH
MODE,166,FREQUENCY=,2337.31364,(CM**-1),CDHHH
MODE,167,FREQUENCY=,3059.06029,(CM**-1),CDHHH
MODE,168,FREQUENCY=,3061.36372,(CM**-1),CDHHH
MODE,169,FREQUENCY=,3062.11053,(CM**-1),CDHHH
MODE,170,FREQUENCY=,3066.27377,(CM**-1),CDHHH
MODE,171,FREQUENCY=,3066.45706,(CM**-1),CDHHH
MODE,172,FREQUENCY=,3066.94664,(CM**-1),CDHHH
MODE,173,FREQUENCY=,3120.81965,(CM**-1),CDHHH
MODE,174,FREQUENCY=,3126.70957,(CM**-1),CDHHH
MODE,175,FREQUENCY=,3129.26874,(CM**-1),CDHHH
MODE,176,FREQUENCY=,3132.43929,(CM**-1),CDHHH
MODE,177,FREQUENCY=,3135.13189,(CM**-1),CDHHH
MODE,178,FREQUENCY=,3135.97456,(CM**-1),CDHHH
MODE,179,FREQUENCY=,3137.91851,(CM**-1),CDHHH
MODE,180,FREQUENCY=,3139.60690,(CM**-1),CDHHH
MODE,181,FREQUENCY=,3152.26763,(CM**-1),CDHHH
MODE,182,FREQUENCY=,3163.20061,(CM**-1),CDHHH
MODE,183,FREQUENCY=,3168.64662,(CM**-1),CDHHH
MODE,184,FREQUENCY=,3168.85911,(CM**-1),CDHHH
MODE,185,FREQUENCY=,3172.82055,(CM**-1),CDHHH
MODE,186,FREQUENCY=,3204.49916,(CM**-1),CDHHH
MODE,187,FREQUENCY=,3219.26862,(CM**-1),CDHHH
MODE,188,FREQUENCY=,3279.38963,(CM**-1),CDHHH
MODE,189,FREQUENCY=,3298.61061,(CM**-1),CDHHH
MODE,190,FREQUENCY=,3299.58559,(CM**-1),CDHHH
MODE,191,FREQUENCY=,3314.43916,(CM**-1),CDHHH
MODE,192,FREQUENCY=,3389.84461,(CM**-1),CDHHH
MODE,193,FREQUENCY=,3659.80886,(CM**-1),CDHHH
MODE,194,FREQUENCY=,3662.88139,(CM**-1),CDHHH
MODE,195,FREQUENCY=,3696.79562,(CM**-1),CDHHH
12-2-1-1-2,,,,,
MODE,1,FREQUENCY=,-883.91903,(CM**-1),CDHHD
MODE,8,FREQUENCY=,24.01205,(CM**-1),CDHHD
MODE,9,FREQUENCY=,32.06452,(CM**-1),CDHHD
MODE,10,FREQUENCY=,32.91874,(CM**-1),CDHHD
MODE,11,FREQUENCY=,36.42295,(CM**-1),CDHHD
MODE,12,FREQUENCY=,42.84198,(CM**-1),CDHHD
MODE,13,FREQUENCY=,46.16847,(CM**-1),CDHHD
MODE,14,FREQUENCY=,49.54416,(CM**-1),CDHHD
MODE,15,FREQUENCY=,51.88178,(CM**-1),CDHHD
MODE,16,FREQUENCY=,53.49256,(CM**-1),CDHHD
MODE,17,FREQUENCY=,58.97475,(CM**-1),CDHHD
MODE,18,FREQUENCY=,64.97845,(CM**-1),CDHHD
MODE,19,FREQUENCY=,67.49558,(CM**-1),CDHHD
MODE,20,FREQUENCY=,74.68372,(CM**-1),CDHHD
MODE,21,FREQUENCY=,76.37691,(CM**-1),CDHHD
MODE,22,FREQUENCY=,82.23755,(CM**-1),CDHHD
MODE,23,FREQUENCY=,83.53428,(CM**-1),CDHHD
MODE,24,FREQUENCY=,89.09993,(CM**-1),CDHHD
MODE,25,FREQUENCY=,96.71840,(CM**-1),CDHHD
MODE,26,FREQUENCY=,98.60989,(CM**-1),CDHHD
MODE,27,FREQUENCY=,105.75785,(CM**-1),CDHHD
MODE,28,FREQUENCY=,111.62095,(CM**-1),CDHHD
MODE,29,FREQUENCY=,113.55315,(CM**-1),CDHHD
MODE,30,FREQUENCY=,115.65769,(CM**-1),CDHHD
MODE,31,FREQUENCY=,121.78207,(CM**-1),CDHHD
MODE,32,FREQUENCY=,124.49280,(CM**-1),CDHHD
MODE,33,FREQUENCY=,127.30414,(CM**-1),CDHHD
MODE,34,FREQUENCY=,137.32952,(CM**-1),CDHHD
MODE,35,FREQUENCY=,138.46610,(CM**-1),CDHHD
MODE,36,FREQUENCY=,148.37343,(CM**-1),CDHHD
MODE,37,FREQUENCY=,152.70066,(CM**-1),CDHHD
MODE,38,FREQUENCY=,156.99291,(CM**-1),CDHHD
MODE,39,FREQUENCY=,160.24730,(CM**-1),CDHHD
MODE,40,FREQUENCY=,164.94766,(CM**-1),CDHHD
MODE,41,FREQUENCY=,168.55346,(CM**-1),CDHHD
MODE,42,FREQUENCY=,172.79519,(CM**-1),CDHHD
MODE,43,FREQUENCY=,175.26502,(CM**-1),CDHHD
MODE,44,FREQUENCY=,182.58404,(CM**-1),CDHHD
MODE,45,FREQUENCY=,183.53329,(CM**-1),CDHHD
MODE,46,FREQUENCY=,197.71395,(CM**-1),CDHHD
MODE,47,FREQUENCY=,198.94365,(CM**-1),CDHHD
MODE,48,FREQUENCY=,206.98604,(CM**-1),CDHHD
MODE,49,FREQUENCY=,220.85793,(CM**-1),CDHHD
MODE,50,FREQUENCY=,228.19322,(CM**-1),CDHHD
MODE,51,FREQUENCY=,240.38569,(CM**-1),CDHHD
MODE,52,FREQUENCY=,250.39170,(CM**-1),CDHHD
MODE,53,FREQUENCY=,270.34810,(CM**-1),CDHHD
MODE,54,FREQUENCY=,275.96714,(CM**-1),CDHHD
MODE,55,FREQUENCY=,279.82020,(CM**-1),CDHHD
MODE,56,FREQUENCY=,295.19487,(CM**-1),CDHHD
MODE,57,FREQUENCY=,306.78271,(CM**-1),CDHHD
MODE,58,FREQUENCY=,323.51213,(CM**-1),CDHHD
MODE,59,FREQUENCY=,325.54364,(CM**-1),CDHHD
MODE,60,FREQUENCY=,328.86789,(CM**-1),CDHHD
MODE,61,FREQUENCY=,353.29319,(CM**-1),CDHHD
MODE,62,FREQUENCY=,359.20468,(CM**-1),CDHHD
MODE,63,FREQUENCY=,364.67650,(CM**-1),CDHHD
MODE,64,FREQUENCY=,372.97253,(CM**-1),CDHHD
MODE,65,FREQUENCY=,380.44647,(CM**-1),CDHHD
MODE,66,FREQUENCY=,432.48708,(CM**-1),CDHHD
MODE,67,FREQUENCY=,453.63653,(CM**-1),CDHHD
MODE,68,FREQUENCY=,492.09752,(CM**-1),CDHHD
MODE,69,FREQUENCY=,513.20370,(CM**-1),CDHHD
MODE,70,FREQUENCY=,523.06959,(CM**-1),CDHHD
MODE,71,FREQUENCY=,525.90366,(CM**-1),CDHHD
MODE,72,FREQUENCY=,534.97188,(CM**-1),CDHHD
MODE,73,FREQUENCY=,550.26200,(CM**-1),CDHHD
MODE,74,FREQUENCY=,569.12640,(CM**-1),CDHHD
MODE,75,FREQUENCY=,603.05562,(CM**-1),CDHHD
MODE,76,FREQUENCY=,614.65802,(CM**-1),CDHHD
MODE,77,FREQUENCY=,616.93506,(CM**-1),CDHHD
MODE,78,FREQUENCY=,618.03848,(CM**-1),CDHHD
MODE,79,FREQUENCY=,628.28198,(CM**-1),CDHHD
MODE,80,FREQUENCY=,636.29580,(CM**-1),CDHHD
MODE,81,FREQUENCY=,637.54914,(CM**-1),CDHHD
MODE,82,FREQUENCY=,649.13470,(CM**-1),CDHHD
MODE,83,FREQUENCY=,652.13640,(CM**-1),CDHHD
MODE,84,FREQUENCY=,663.68202,(CM**-1),CDHHD
MODE,85,FREQUENCY=,668.35366,(CM**-1),CDHHD
MODE,86,FREQUENCY=,669.77147,(CM**-1),CDHHD
MODE,87,FREQUENCY=,678.85608,(CM**-1),CDHHD
MODE,88,FREQUENCY=,680.37916,(CM**-1),CDHHD
MODE,89,FREQUENCY=,687.53669,(CM**-1),CDHHD
MODE,90,FREQUENCY=,722.75172,(CM**-1),CDHHD
MODE,91,FREQUENCY=,726.82154,(CM**-1),CDHHD
MODE,92,FREQUENCY=,729.22832,(CM**-1),CDHHD
MODE,93,FREQUENCY=,786.20280,(CM**-1),CDHHD
MODE,94,FREQUENCY=,819.05665,(CM**-1),CDHHD
MODE,95,FREQUENCY=,870.17990,(CM**-1),CDHHD
MODE,96,FREQUENCY=,875.80657,(CM**-1),CDHHD
MODE,97,FREQUENCY=,924.92521,(CM**-1),CDHHD
MODE,98,FREQUENCY=,943.28823,(CM**-1),CDHHD
MODE,99,FREQUENCY=,947.08291,(CM**-1),CDHHD
MODE,100,FREQUENCY=,948.36130,(CM**-1),CDHHD
MODE,101,FREQUENCY=,951.51473,(CM**-1),CDHHD
MODE,102,FREQUENCY=,960.58723,(CM**-1),CDHHD
MODE,103,FREQUENCY=,973.97446,(CM**-1),CDHHD
MODE,104,FREQUENCY=,997.33680,(CM**-1),CDHHD
MODE,105,FREQUENCY=,1016.54126,(CM**-1),CDHHD
MODE,106,FREQUENCY=,1021.19535,(CM**-1),CDHHD
MODE,107,FREQUENCY=,1027.13005,(CM**-1),CDHHD
MODE,108,FREQUENCY=,1034.07310,(CM**-1),CDHHD
MODE,109,FREQUENCY=,1035.17800,(CM**-1),CDHHD
MODE,110,FREQUENCY=,1038.60287,(CM**-1),CDHHD
MODE,111,FREQUENCY=,1047.67408,(CM**-1),CDHHD
MODE,112,FREQUENCY=,1054.66471,(CM**-1),CDHHD
MODE,113,FREQUENCY=,1072.13610,(CM**-1),CDHHD
MODE,114,FREQUENCY=,1077.90538,(CM**-1),CDHHD
MODE,115,FREQUENCY=,1081.87432,(CM**-1),CDHHD
MODE,116,FREQUENCY=,1085.15142,(CM**-1),CDHHD
MODE,117,FREQUENCY=,1089.93943,(CM**-1),CDHHD
MODE,118,FREQUENCY=,1092.84712,(CM**-1),CDHHD
MODE,119,FREQUENCY=,1101.48215,(CM**-1),CDHHD
MODE,120,FREQUENCY=,1103.61660,(CM**-1),CDHHD
MODE,121,FREQUENCY=,1157.17315,(CM**-1),CDHHD
MODE,122,FREQUENCY=,1174.90548,(CM**-1),CDHHD
MODE,123,FREQUENCY=,1183.69560,(CM**-1),CDHHD
MODE,124,FREQUENCY=,1205.76464,(CM**-1),CDHHD
MODE,125,FREQUENCY=,1241.38572,(CM**-1),CDHHD
MODE,126,FREQUENCY=,1268.27046,(CM**-1),CDHHD
MODE,127,FREQUENCY=,1274.14286,(CM**-1),CDHHD
MODE,128,FREQUENCY=,1301.47264,(CM**-1),CDHHD
MODE,129,FREQUENCY=,1305.91264,(CM**-1),CDHHD
MODE,130,FREQUENCY=,1309.63137,(CM**-1),CDHHD
MODE,131,FREQUENCY=,1356.78832,(CM**-1),CDHHD
MODE,132,FREQUENCY=,1361.82209,(CM**-1),CDHHD
MODE,133,FREQUENCY=,1367.60133,(CM**-1),CDHHD
MODE,134,FREQUENCY=,1393.39532,(CM**-1),CDHHD
MODE,135,FREQUENCY=,1404.78991,(CM**-1),CDHHD
MODE,136,FREQUENCY=,1410.57055,(CM**-1),CDHHD
MODE,137,FREQUENCY=,1428.63331,(CM**-1),CDHHD
MODE,138,FREQUENCY=,1441.09504,(CM**-1),CDHHD
MODE,139,FREQUENCY=,1442.86866,(CM**-1),CDHHD
