series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8235294117647058,-0.0100528639155686,0.058730069624222996,9.645490089181193,21.764500011815105,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8277310924369747,-0.009840788234068672,0.05781301075536282,9.45962736396462,21.229793931951264,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8319327731092436,-0.009628970662844388,0.05687841048117761,9.271743764547942,20.69488555499935,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8361344537815125,-0.009417407981567835,0.05592597004599741,9.081837043085004,20.15990771814626,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8403361344537815,-0.009206097397741414,0.05495540417445056,8.889904175331793,19.62496959007033,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8445378151260504,-0.008995037286838004,0.05396646223582461,8.695940277833198,19.090127290322677,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8487394957983193,-0.008784225088109086,0.05295886781777551,8.499941637894842,18.55546752073123,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8529411764705882,-0.008573657998041492,0.05193232983902956,8.30190518075653,18.021091755296606,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8571428571428572,-0.008363333066942124,0.0508865614037516,8.101827436408868,17.487090205220948,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8613445378151261,-0.008153245900732702,0.049821278439776434,7.899704465110241,16.953544145531858,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
