series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.21344537815126052,0.09242930052162768,0.3358954384728308,-19.94457518664826,-61.85496024705447,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.22016806722689078,0.09064859500035352,0.32942500983230105,-19.564293176277474,-60.69964677131405,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.22689075630252103,0.0889170970366905,0.32313333177874165,-19.19438149146558,-59.574950736566834,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.23361344537815126,0.08723216006656187,0.31701079363882584,-18.834284970386996,-58.47925437969145,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.24033613445378152,0.08559136578446694,0.31104862510043285,-18.483490287985568,-57.411063622705356,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.24705882352941178,0.08399244400443065,0.30523857299489743,-18.141525389408024,-56.36899786146876,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.253781512605042,0.08243333043901478,0.2995731486330243,-17.807953405742005,-55.35178677494811,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.2605042016806723,0.08091208892096159,0.29404531807833173,-17.48236912911909,-54.35824642885299,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.26722689075630257,0.0794268957566834,0.2886484420087414,-17.1643977283575,-53.38727659195191,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.2739495798319328,0.07797610229478724,0.283376545510321,-16.85368648431184,-52.43784873796596,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.280672268907563,0.07655814969655907,0.2782239663063595,-16.54990825415627,-51.509004827198574,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.2873949579831933,0.07517156989363047,0.2731853630476936,-16.25275944244249,-50.59985390864774,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.29411764705882354,0.07381502565837698,0.26825588424983066,-15.96195728219284,-49.70957509766627,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3008403361344538,0.07248724357854457,0.2634309039416249,-15.6772346036828,-48.83738531131725,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.30756302521008405,0.07118700334349339,0.2587059774448842,-15.398340679311499,-47.98254286165523,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3142857142857143,0.06991319520162598,0.2540770812904749,-15.125038226920868,-47.14435190597431,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.32100840336134456,0.06866477786383637,0.24954044101059725,-14.857104190256107,-46.322158582175504,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.32773109243697485,0.06744075050278509,0.24509241700571088,-14.594330063476313,-45.515347988593625,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3344537815126051,0.06624017033896608,0.24072958003983605,-14.336519865670645,-44.72334242735724,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3411764705882353,0.06506216878009792,0.2364487795440732,-14.083488978330347,-43.945602990885796,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.34789915966386553,0.0639059165407407,0.23224700447874577,-13.835062333215395,-43.18161565273227,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3546218487394958,0.06277060753368276,0.2281213189808016,-13.5910737886776,-42.430886514659676,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3613445378151261,0.06165550787603086,0.2240690621403013,-13.351366534380702,-41.69295634051548,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.3680672268907563,0.060559923567066534,0.2200877186303974,-13.115791736171097,-40.96738929624281,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.37478991596638656,0.05948317673302767,0.21617482308702296,-12.884207892092267,-40.253766008866286,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.38151260504201684,0.05842461777521478,0.21232801009532382,-12.656480731600505,-39.5516868676169,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.38823529411764707,0.05738363227270242,0.20854504309924246,-12.43248292144107,-38.860773505555315,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.39495798319327735,0.05635966068813322,0.20482389564544057,-12.212093750313985,-38.18067347832386,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4016806722689076,0.055352164572064565,0.20116261543234373,-11.995197990450006,-37.5110485645605,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4084033613445378,0.05436061577530906,0.197559280924769,-11.781685597356763,-36.85157162636135,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4151260504201681,0.053384504046136164,0.19401203287741897,-11.571451510923657,-36.201928370815374,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4218487394957984,0.052423360722269434,0.19051917049484532,-11.364396136857938,-35.56182563893685,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4285714285714286,0.05147674628360697,0.18707910216287804,-11.16042448290496,-34.93098579172878,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.43529411764705883,0.05054422633078419,0.18369024903128187,-10.95944519954212,-34.309137715484574,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4420168067226891,0.04962538090626225,0.18035108273191958,-10.761370870682077,-33.69602059975105,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.44873949579831934,0.0487198094359842,0.1770601457354211,-10.566117985538437,-33.0913855255263,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4554621848739496,0.04782714021610422,0.17381609033397105,-10.3736068805262,-32.49499816761674,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.46218487394957986,0.04694701617483387,0.17061762158145682,-10.183761119453013,-31.9066332816638,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.46890756302521014,0.046079086126165084,0.16746346210740523,-9.99650721144864,-31.326071745276973,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.47563025210084037,0.04522301036048583,0.1643523750349307,-9.811774619889182,-30.75310234245154,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4823529411764706,0.04437847044596442,0.16128320385212216,-9.629495932074835,-30.18752527215877,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4890756302521009,0.04354516660027444,0.15825486224757362,-9.449606557841323,-29.629150693700424,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.4957983193277311,0.04272280298986187,0.15526627507985086,-9.27204412999887,-29.07779297419429,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5025210084033613,0.04191109271947627,0.1523163986177003,-9.09674863780959,-28.533272701582614,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5092436974789916,0.041109760338307925,0.14940423086549018,-8.923662417379452,-27.995417549269096,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5159663865546219,0.040318547050908614,0.14652883283504986,-8.752730210524856,-27.46406412343152,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5226890756302521,0.039537204209534466,0.14368930262984955,-8.583898780609761,-26.93905506761972,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5294117647058824,0.03876548655846887,0.14088474834417677,-8.417116627450808,-26.42023640922014,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5361344537815127,0.03800315633012893,0.138114304698314,-8.252334084033997,-25.907459168777514,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5428571428571429,0.037249987736622046,0.1353771512705842,-8.089503429257237,-25.400581169900857,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5495798319327732,0.0365057676516583,0.13267251546233785,-7.9285788093386085,-24.899467123120438,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5563025210084034,0.03577028549124328,0.12999963198293213,-7.769515735095547,-24.403984219749233,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5630252100840336,0.03504333648208689,0.12735775604023408,-7.612271211831789,-23.914003618053254,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5697478991596638,0.03432472304299417,0.12474616901812616,-7.4568037451860745,-23.429400979573,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5764705882352941,0.03361425771675361,0.12216419041218403,-7.303073397217711,-22.9500576140011,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5831932773109244,0.03291176024676937,0.11961116625006189,-7.151041578363765,-22.47585906310622,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.5899159663865546,0.03221705266434397,0.1170864494110869,-7.000670814961543,-22.006693023074824,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.596638655462185,0.03152996238345453,0.11458941211750452,-6.851924868637602,-21.542450729887122,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6033613445378152,0.030850323663963793,0.11211945196048712,-6.704768727614782,-21.08302743358881,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6100840336134454,0.030177978941968858,0.10967599740411767,-6.5591685843439365,-20.62832278479501,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6168067226890757,0.029512773161190196,0.10725848498925901,-6.415091617190638,-20.17823859684754,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6235294117647059,0.028854555612935966,0.10486636681987917,-6.272506026873471,-19.732679556930066,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6302521008403361,0.02820318045153658,0.10249911273250988,-6.131381012685489,-19.291553365639178,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6369747899159663,0.02755850715393525,0.10015621222661321,-5.991686756947319,-18.85477090468724,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6436974789915967,0.026920399833375488,0.09783717179013142,-5.85339435575513,-18.422245867872324,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6504201680672269,0.026288725956609697,0.09554150980178693,-5.716475736734286,-17.993894156865434,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6571428571428573,0.02566335728824844,0.09326876038712217,-5.580903677167339,-17.569634297806253,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6638655462184875,0.025044169061955123,0.09101847014301677,-5.4466517440943045,-17.149387054424476,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6705882352941177,0.024431040299933468,0.08879019948523302,-5.313694279938481,-16.73307552915257,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6773109243697479,0.023823853686865064,0.08658352220340987,-5.182006369052461,-16.320625066304178,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6840336134453782,0.02322249498881664,0.08439802314535359,-5.051563810439554,-15.911963052320914,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6907563025210084,0.022626853512363973,0.08223330011682321,-4.922343114007725,-15.507019089468256,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.6974789915966386,0.022036821503849554,0.0800889615550491,-4.794321426465088,-15.105724593963682,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7042016806722688,0.021452294215944353,0.07796462683222062,-4.667476520774749,-14.708012828418898,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7109243697478993,0.020873170065462607,0.07585992694723581,-4.541786775392619,-14.313818916777628,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7176470588235295,0.020299349970462763,0.07377450181769614,-4.417231182959042,-13.92307975739413,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7243697478991598,0.01973073765719701,0.07170800157271041,-4.293789334215912,-13.535734091739503,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.73109243697479,0.01916723947014588,0.06966008589640185,-4.171441347255346,-13.151722211295779,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7378151260504202,0.018608764273462905,0.06763042368472146,-4.05016783623243,-12.770985848776812,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7445378151260504,0.01805522329334315,0.0656186923521466,-3.9299499518100705,-12.39346834809953,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7512605042016807,0.017506530119492176,0.06362457790132957,-3.810769346876205,-12.019114568571643,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7579831932773109,0.016962600554976368,0.061647774380529874,-3.6926081365151924,-11.647870719774351,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7647058823529411,0.016423352623730594,0.05968798392846313,-3.5754488957402515,-11.279684395003706,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7714285714285716,0.01588870640452495,0.05774491612522693,-3.459274646632073,-10.914504511916721,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.7781512605042018,0.015358584016957031,0.05581828797441288,-3.344068838678162,-10.552281264431393,0.04854393005371094,40.283663540686256,1000.0,True,0.195
MCR KIE (Ab initio),mc,1,0.0,0.0,0.0,0.964931538680242,0.9256166637546143,0.784873949579832,0.014832909540373574,0.05390782360227533,-3.229815334529594,-10.192966076288947,0.04854393005371094,40.283663540686256,1000.0,True,0.195
